id,Country,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,population
10783,India|West Bengal||,0,0,0,0,0,0,0,2382,49912,144765,248797,372182,501784,636238,696805,931261,1171094,1725523,2373485,3135928,3716314,3814903,3865890,3942887,4041058,4272006,4746182,5494551,6424246,7508202,8210268,8704093,9081172,9396251,9917517,11143625,12260296,13463916,14735459,16097103,16960925,91276115
10803,Iraq|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166519,256667,256667,256667,494900,494900,494900,494900,494900,494900,494900,494900,494900,2468604,2468604,2932292,2932292,39309783
10823,Iran|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100691,148298,209827,253635,292134,350212,403073,403073,637870,808786,955000,1641010,1641010,2139782,2289095,2426738,2773061,3152074,4381064,7914881,9684669,12104002,13620868,13961491,15646961,82913906
10824,Iceland|||,0,0,0,0,480,4820,4855,5538,10074,12564,12708,12844,14739,20733,24344,27801,28614,32609,36228,53658,65011,80464,91893,101082,128645,153725,177540,223719,239686,252152,253666,254443,255322,255322,255322,263531,264427,266050,274175,275493,276522,356991
10825,Italy|||,0,0,0,2980,112347,644416,1179576,1324548,1367739,1434032,1690817,2045201,2535236,3030299,3514581,3999597,4546770,5279230,6243551,7326309,8496541,9903231,11445390,12259924,13055491,14752937,16752655,19024298,21946475,25200151,28088068,30443550,32231111,33196826,33902333,34923387,36032464,37170685,38166701,39085073,39727716,60359546
10826,Italy|Piedmont||,0,0,0,650,12598,47274,103427,131217,135394,138952,151870,169629,215457,272449,323522,352430,380146,417881,486115,584865,681699,788738,891007,923389,946019,1043341,1194806,1353154,1562982,1809425,2019688,2189124,2312170,2363564,2401126,2460840,2537893,2608141,2674652,2743624,2796665,4356406
10829,Italy|Aosta Valley||,0,0,0,0,36,1625,3352,3945,4227,4736,5371,6327,6871,7542,7881,8410,8989,10716,13204,15741,19098,22309,25297,27848,28950,32039,36941,41393,46183,51338,56278,60863,64016,65985,68032,70623,73427,75635,77134,78217,79243,125666
10830,Italy|Lombardy||,0,0,0,201,3390,71684,202474,240069,244520,250511,287214,339335,407756,484511,574808,668679,754611,848245,1020456,1136976,1337457,1707060,2034457,2113965,2190613,2523554,2720254,3050622,3663176,4321568,4908559,5294869,5750884,5963421,6056995,6183046,6350317,6599606,6756724,6947247,7052207,10060574
10835,Italy|Veneto||,0,0,0,349,12796,62975,101797,108975,109833,114536,134172,166629,201155,238731,276942,325785,383703,468616,537826,597946,665674,798612,916058,973913,1032991,1185224,1398918,1587772,1808318,2075061,2295498,2461898,2588456,2641755,2684875,2771449,2882690,3025881,3125548,3185596,3224155,4905854
10839,Italy|Friuli Venezia Giulia||,0,0,0,0,2934,15327,29890,32857,35155,36382,41286,52618,65697,77049,84907,92273,101883,121825,141814,168722,184419,205437,233933,245309,255048,302966,357064,421228,482969,539637,575921,615277,642072,654886,669010,693705,719611,732422,748241,759442,771497,1215220
10841,Italy|Liguria||,0,0,0,0,2483,16942,31469,38364,40150,41260,45732,56734,74177,92342,108114,119330,130515,158852,203837,250464,282055,301874,325544,355562,390850,429709,465126,499819,540983,593538,675441,747087,800692,842798,878798,913904,947227,974123,994252,1011200,1024495,1550640
10843,Italy|Emilia-Romagna||,0,0,0,249,7200,66985,119275,128276,131513,138661,156298,190263,239492,284682,314993,347022,394757,469889,561754,641010,700360,802347,936658,990218,1031650,1164068,1293699,1421988,1627712,1894611,2079330,2241471,2363719,2429297,2483561,2585153,2696127,2819763,2921627,2994604,3044158,4459477
10846,Italy|Tuscany||,0,0,0,514,10407,44279,69101,71489,75913,80386,106676,135872,156572,183512,219893,242441,269452,331818,407585,494931,583660,639732,721710,767318,783207,822386,937495,1102531,1224045,1367029,1582891,1756002,1889628,1960679,2041743,2103784,2161063,2249086,2348000,2452352,2534088,3729641
10849,Italy|Umbria||,0,0,0,0,1146,8377,13136,13732,14802,15021,17486,23146,29965,35769,44391,53005,64374,77704,96382,115982,129599,156613,165218,171150,176506,195590,222256,257062,315302,360840,413471,442380,476918,496172,504883,521463,539712,564131,579584,589645,596695,882015
10852,Italy|Marche||,0,0,0,65,2260,15187,27054,28578,29274,30359,36944,47296,69868,90747,105062,108682,112850,127787,165738,212250,249962,278516,304359,318389,332304,367574,415920,476980,553867,643378,725619,788987,834566,857345,872004,887995,909253,934424,963646,984872,997368,1525271
10853,Italy|Lazio||,0,0,0,213,23546,68467,106046,121015,126268,133002,162912,203050,246487,291668,339815,389780,457716,543396,624821,729592,842836,917639,997091,1128428,1342825,1560984,1787777,2056754,2317335,2580913,2792627,3115044,3264739,3401749,3439204,3557454,3657057,3689345,3752990,3810035,3854085,5879082
10855,Italy|Abruzzo||,0,0,0,7,384,10259,18222,20442,21088,23075,27614,34950,48476,62854,74726,89079,101369,113260,138015,168880,200233,230372,262083,288486,302358,324652,359188,401327,459662,543511,606652,670798,718802,747833,769570,794086,819600,840840,859952,873963,883531,1311580
10857,Italy|Molise||,0,0,0,30,41,3199,6151,6615,6676,7456,8613,10575,14492,19038,22431,23715,29762,36112,45835,48860,51354,53690,57856,60040,65776,73525,88283,103024,123949,142076,155521,161878,168778,174246,182472,191979,199754,204323,206724,209112,210520,305617
10858,Italy|Campania||,0,0,0,453,10292,67911,100887,102719,106675,114360,151536,189778,221637,241981,259828,290499,348674,422208,506292,591186,696938,839937,1039880,1092086,1139264,1303388,1594107,1860395,2210817,2548177,2828098,3028658,3123876,3165372,3227514,3317019,3407929,3465091,3515888,3574606,3626708,5801692
10861,Italy|Apulia||,0,0,0,70,5410,35609,60839,69645,72884,78011,89123,106541,143204,181533,214520,245587,267218,292878,343311,474241,589293,657894,742675,830023,918173,1023475,1157733,1340070,1532803,1739352,1943752,2110536,2237897,2290884,2334292,2410789,2489058,2558536,2626252,2684916,2724630,4029053
10863,Italy|Basilicata||,0,0,0,1,1645,5666,9802,10621,11239,11840,14945,20622,30740,33141,36730,37589,43918,52942,56919,65199,79975,98875,117995,129071,132636,147483,156470,164492,185062,212671,239060,260186,280897,296181,308460,318211,330796,344790,358640,372906,380197,562869
10864,Italy|Calabria||,0,0,0,100,450,11107,27621,34128,35695,38473,43112,50519,64609,83055,105523,127487,138089,155587,177421,214298,252531,293016,346604,376709,393143,432560,486526,541911,609135,714248,812632,894678,955833,988986,1015444,1043271,1072381,1097093,1122526,1144294,1163445,1947131
10866,Italy|Sicily||,0,0,0,66,11282,63977,94466,98797,101873,108081,127828,147675,184807,221509,249263,298131,352123,394060,454679,524573,623253,733667,884203,964719,1011121,1151245,1300413,1437061,1664016,1935988,2139700,2285188,2375356,2421657,2479897,2563554,2653607,2742930,2832799,2916850,2977322,4999891
10868,Italy|Sardinia||,0,0,0,1,404,15364,23849,26176,26795,29211,38321,43946,54501,60822,74413,95252,118133,142299,162979,179553,200523,232082,267054,296795,326628,365477,443888,528382,606861,687851,767870,827394,863349,893578,919393,943583,972597,1019703,1065621,1105248,1132387,1639591
10871,Jersey|||,0,0,0,0,0,0,0,0,0,0,0,5621,9129,14814,22779,25274,27772,30333,35513,35513,40242,43656,47616,49852,51461,51765,52595,55110,58424,62209,66281,68733,69997,70933,71783,72473,73118,73561,73893,74026,74080,105500
10872,Jamaica|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6999,14430,22200,22206,31106,31106,77025,77025,111441,118304,122174,122174,132465,135115,138044,142260,146642,153879,216103,220722,280843,2948279
10873,Jordan|||,0,0,0,0,0,0,0,0,0,30000,30000,30000,63370,68943,104257,119621,122131,124671,220594,286028,286028,385142,491816,559894,678847,998765,1206203,1455244,1657479,1931055,2060638,2260376,2260376,2539255,2743809,2920834,2999039,3091385,3174913,3242480,3308671,10101694
10874,Japan|||,0,0,0,0,0,0,0,0,0,0,0,3348,25381,41204,183357,490819,718396,878734,1042998,1183829,1963642,3105944,3781126,5170757,7477158,11148302,15564390,20302537,24809245,29411129,33364566,38346349,41555539,47231796,51775600,56721094,59593329,64476713,67204659,72493929,77162035,126264931
10922,Kenya|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8181,126277,188364,285277,456384,512127,582391,625332,662089,695690,746267,780377,802511,812151,827964,857370,889083,929499,52573973
10970,Kyrgyzstan|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,858,6010,6010,6010,6010,47400,47400,73800,73800,73800,73800,73800,117311,179070,272424,360447,441427,481593,525926,565989,598510,633059,6456900
10971,Cambodia|||,0,0,0,0,0,0,0,0,0,1478,17565,57593,140183,212004,248440,267980,301914,732308,984781,1110928,1185234,1570167,1961346,2184301,2488890,2732377,2881414,3278416,3796322,4131057,4481683,4847246,6019634,7250849,7874938,8392316,8929045,9519460,10304104,10884162,11085410,16486542
10972,Kiribati|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6903,6903,6903,6903,117606
10973,Comoros|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,15300,36883,36883,41220,41220,41220,41220,41220,41220,41220,41220,41358,41358,41358,41358,41358,159604,159604,162098,162098,850886
10974,Saint Kitts and Nevis|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,1746,5840,6922,8562,9585,10403,15350,18913,18984,19200,19563,19768,19952,20604,20604,21119,21906,21916,21916,21920,22422,52823
10976,South Korea|||,0,0,0,0,0,0,0,0,0,2604,3036,3840,7150,12529,35557,74359,77160,122212,255573,528080,964923,1776803,2173364,2308977,3038235,4086685,4681712,5371809,5925013,6616592,6920413,7194425,7769565,9793365,11619963,14671481,17805157,20115381,22178123,23243708,27018139,51709098
10994,Kuwait|||,0,0,0,0,0,0,0,0,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,923307,923307,923307,923307,923307,923307,923307,923307,923307,923307,923307,923307,923307,923307,4207083
10995,Cayman Islands|||,0,0,0,0,0,0,3197,6371,7638,7758,8878,10116,12824,15456,20156,24553,27306,28988,29920,32302,33921,34305,36885,39090,39090,40527,43371,45504,45504,46360,47044,47747,48111,48512,48847,49187,49630,50029,50442,50901,55200,64948
10996,Kazakhstan|||,0,0,0,0,0,0,0,0,0,2137,2137,2137,19247,19247,19247,102909,122926,143239,266457,523985,753977,917917,1042482,1179504,1371096,1653443,1891022,2174221,2422378,2772914,3232019,3799879,4356279,4700091,4995244,5317112,5646747,5893619,6143661,6393799,6659215,18513930
10997,Laos|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30281,58315,58315,58315,89266,126249,136217,310305,394679,455128,524103,587832,641545,670727,670727,988156,988156,988156,1664137,1775178,1837302,1860415,1909360,1909360,2080368,7169455
10998,Lebanon|||,0,0,0,0,0,0,0,0,0,0,0,17711,44619,71982,88195,103016,124888,144227,170964,184322,204515,218181,244319,288833,321358,368851,401031,451741,534593,650494,729375,834680,917338,978199,1018723,1076309,1112101,1166885,1210873,1262697,1313776,6855713
10999,Saint Lucia|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17902,18653,19241,20552,21115,21732,22019,22470,23213,23938,24775,25522,26063,27236,27759,27773,27773,29146,30955,33591,182790
11000,Liechtenstein|||,0,0,0,0,0,0,32,347,507,817,861,882,1431,1837,2372,3030,3115,3854,4347,4595,5966,7839,8918,10012,10653,11506,12647,14281,16441,18358,18968,18974,18974,20163,20565,20631,20632,21089,21946,22942,22985,38378
11001,Sri Lanka|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88088,197340,267900,328231,346240,353156,509998,806252,866792,1235288,1423239,1668074,1793472,2154206,2778714,3775976,5620254,7042418,9137887,10544228,11054101,11593990,11853825,21803000
11002,Liberia|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,687,2270,2542,6904,9135,9135,9135,9135,9135,9135,27392,27392,27392,27392,27392,27392,4937374
11003,Lesotho|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,122,122,122,122,122,122,19685,19685,19685,19685,19685,19685,19685,32181,32181,32181,32181,238727,316384,2125268
11004,Lithuania|||,0,0,0,1094,9258,22307,47232,55486,68610,74260,87394,101054,126906,153256,179225,192280,212630,250203,310368,390943,451965,527265,597269,693354,782731,887541,993213,1085857,1140023,1180207,1213956,1250937,1306190,1369152,1440388,1495899,1537307,1566451,1585387,1602825,1620729,2794184
11005,Luxembourg|||,0,0,0,0,1244,1680,3691,5642,7723,10700,14125,15573,17880,20726,24823,34279,37850,37850,37850,37850,37850,37850,37850,37850,37850,37850,37850,37850,37850,37850,37850,37850,37850,37850,37850,37850,37850,37850,399522,399522,399522,613894
11006,Latvia|||,0,1,10,28,2232,6781,14585,16456,17022,17289,18307,18460,19344,22387,25575,27182,29103,40078,55936,83693,125507,188188,268013,356890,425936,488275,514951,578174,619947,640896,663911,684110,702827,719734,737534,754897,772868,789706,809285,835433,864701,1919968
11007,Libya|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52050,52050,58539,120514,159259,187274,235443,6777452
11025,Morocco|||,0,0,0,0,0,0,0,0,13476,161906,578942,1471738,2423380,3332292,3891875,4148610,4186449,4217485,4260605,4390752,4500638,4831397,4996705,5898644,7094691,8118841,8822967,9162460,9221657,9620665,9797720,10129424,10903123,11402066,12911722,14629875,15552325,16386208,17429646,18357489,19247930,36471769
11026,Monaco|||,0,0,0,0,0,0,0,0,0,0,7163,7163,8331,8331,8795,8795,10859,11632,11815,12003,12003,12975,13527,14070,15129,15129,16767,17694,18225,18646,18834,19255,19606,19606,20960,21952,22556,22811,23308,23308,23308,38964
11027,Moldova|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9825,11494,17097,23394,31765,38744,72883,107530,146935,229967,257642,279517,308439,358824,438407,495051,528833,528833,528833,528833,528833,528833,528833,770910,790499,2657637
11028,Montenegro|||,0,0,0,0,0,0,0,0,0,0,0,0,461,2091,4194,6753,16291,20275,22849,30747,33780,35729,74783,102002,116609,127663,135864,140859,143964,145972,149002,154265,158134,164110,172159,181925,189199,196339,203337,209009,215079,622182
11029,Madagascar|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184632,184632,26969307
11030,Marshall Islands|||,0,0,0,2,3,327,457,665,1491,2332,3261,4753,6780,7551,8741,9735,10466,11326,12146,12976,13275,13704,13971,13971,14376,15329,15329,16088,16365,16977,17132,17306,17688,17808,18188,18374,18863,19206,19530,19622,19961,58791
11031,Macedonia|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26415,38806,71060,150775,187120,199143,214571,227851,245231,272129,330320,390562,425356,471728,499934,521784,547105,623278,667739,714135,729794,2077132
11032,Mali|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13064,15085,26591,33462,42081,45464,46317,46317,48772,51846,51846,51846,55999,86477,86477,86477,86477,86477,86477,86477,240321,19658031
11033,Myanmar|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,40000,40000,300000,300000,854211,1222723,1222723,1222723,1527284,1527284,1527284,1527284,1527284,1527284,1527284,1527284,1527284,1527284,1527284,1796830,1796830,1796830,3239764,3239764,3729758,3729758,54045420
11034,Mongolia|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21606,451063,622740,643691,773940,1229228,1525552,1645893,1696245,1726339,1761298,1796285,1823833,1929954,1983005,1998415,2018894,2055268,2085000,2103782,2112817,2121696,2126575,2130787,3225167
11035,Macau|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22593,29205,32888,37197,41241,48270,55580,62859,71858,78920,87506,98665,118169,152477,184637,209171,229139,236612,247683,257174,264424,277313,280322,296643,303260,313997,640445
11038,Mauritania|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6273,6410,6770,6902,6902,6902,8858,11478,13047,14656,15293,18755,21545,21545,21545,21545,21545,21545,21545,569587,4525696
11039,Montserrat|||,0,0,0,0,0,0,0,0,0,0,0,40,194,194,276,276,467,616,616,616,616,1086,1164,1164,1195,1206,1229,1233,1260,1275,1291,1337,1368,1368,1368,1368,1371,1374,1384,1388,1388,5215
11040,Malta|||,0,0,0,0,0,3948,9918,16265,20531,28048,32862,39695,44483,51237,59032,71481,84933,100686,108716,121185,143487,180243,208118,235133,260424,288195,311453,336800,350338,357558,370187,382825,396160,404760,409183,412062,413844,416314,418259,420111,420429,493559
11041,Mauritius|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8464,8464,8464,168128,207569,218501,220914,220914,220914,305275,482360,522469,554031,576180,658195,704703,748954,763306,783223,787794,799689,1265711
11042,Maldives|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3737,15294,45817,82827,108494,133997,145372,158075,166490,173291,178659,183373,188788,194802,235615,258525,260991,271552,285931,295872,299588,301857,303965,321570,331405,335926,340730,530953
11043,Malawi|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7611,37412,43155,43165,43165,43165,43165,139581,159229,264900,360616,405722,431247,452402,473443,489199,499844,18628747
11044,Mexico|||,0,0,0,3434,25185,41842,75836,86188,453055,565423,603447,609881,716768,823284,1111764,2069821,3927307,5917676,7792707,9486795,10604476,11784494,12390240,14118256,15062873,16695831,18953253,19829015,20766146,21700199,24048259,25808916,27363404,29239686,30991824,33620717,35813552,39319931,41918336,44626347,46054543,112336538
13536,Malaysia|||,0,0,0,0,0,0,0,0,0,5,37,62,16575,133985,290910,399911,447092,509165,568555,686918,738851,885491,1060302,1138805,1368869,1625787,2105049,2645155,3581935,4600445,5626922,7044284,8863255,10824727,13178941,14804493,16058616,17322854,18453322,19633681,20621994,31949777
13553,Mozambique|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59012,74557,74557,74801,74801,74801,96675,96675,153612,153612,299514,318955,320542,478487,571386,654322,654322,762370,1740693,1740693,1740693,30366036
13557,Namibia|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,1623,2301,3063,5673,8872,11497,14686,19865,23541,26171,30529,34789,45078,49356,53471,78846,83629,100944,115624,129891,142127,159233,167720,2494530
13558,New Caledonia|||,0,0,0,0,0,0,0,0,272,1025,1025,2422,3634,5143,7721,12579,17626,20810,23846,26391,31639,35630,40131,42713,44909,45891,47992,51943,54454,54454,58281,59583,61569,63031,65466,67269,69740,72145,75645,79462,82641,287800
13559,Niger|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5948,6514,6943,6943,10271,13395,30784,30784,30784,30784,30784,30784,30784,32190,84682,86445,86445,86445,86445,106376,127921,23310715
13561,Nigeria|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58938,261670,261670,680345,1005234,1155810,1355822,1404740,1404740,1404740,1404740,1416623,1416623,1426312,1540123,1687315,1771140,1867453,1943821,200963599
13562,Nicaragua|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162874,162874,162874,162874,162874,200770,202680,206248,258944,278633,286178,305218,6545502
13576,Netherlands|||,0,0,0,0,0,2431,26431,97563,164234,277400,361832,449466,577023,675638,785157,914247,1005570,1132695,1264946,1585998,1931467,2472224,3089517,3842762,4533246,5225244,5921632,6583788,7068950,7956134,8620560,9283339,10025121,10677040,10904972,11111717,11272341,11357700,11444147,11527688,11527688,17282163
13943,Norway|||,0,0,17,60,2121,21468,49044,75495,105784,171987,221187,269925,275937,284945,300000,311972,316738,325230,387300,493866,605327,804473,1031189,1211646,1373247,1473876,1556642,1580258,1605992,1686562,1748580,1825127,1967490,2232453,2578384,3013674,3299961,3467062,3556059,3615854,3663593,5328212
13957,Nepal|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362001,362001,553589,689516,691494,691494,731653,750131,758046,1041366,1129908,1398178,1813471,2492182,3364157,3846736,4052765,4895152,5166689,5578865,6036401,6352322,28608710
13958,Nauru|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1814,1814,3054,6949,7251,7251,7251,7251,7251,7251,7251,7251,7251,7251,12581
13959,Niue|||,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,32,1150,1150,1150,1150,1150,1150,1150,1150,1150,1612
13960,New Zealand|||,0,0,0,0,0,0,0,0,1,1,2,24,3496,11588,17626,26967,38023,56178,77801,110164,144657,179440,223411,267624,308449,363142,429125,483905,547149,608171,678875,748643,821681,918997,1009323,1162695,1327145,1464296,1620130,1807138,2018671,4917000
13961,Oman|||,0,0,0,673,7992,12272,12272,12272,19019,19019,19019,19019,19019,19019,19019,19019,19019,46258,46258,46258,46258,80345,80345,80345,170755,193000,193000,193000,251618,291645,336511,336511,336511,648518,795726,1042882,1443886,1443886,1626851,1826224,2050716,4974986
