"SUMLEV","REGION","DIVISION","STATE","NAME","SEX","AGE","POPEST2010_CIV","POPEST2011_CIV","POPEST2012_CIV","POPEST2013_CIV","POPEST2014_CIV","POPEST2015_CIV","POPEST2016_CIV","POPEST2017_CIV","POPEST2018_CIV","POPEST2019_CIV","POPEST2020_CIV","POPEST2021_CIV","POPEST2022_CIV"
10,0,0,0,"United States",2,28,2103839,2106272,2077364,2146629,2134444,2137797,2188711,2252248,2353471,2361648,2268602,2214582,2193124
10,0,0,0,"United States",2,29,2090283,2116134,2118602,2089925,2160565,2149959,2153042,2202691,2262730,2362258,2308704,2272941,2229576
10,0,0,0,"United States",2,30,2129865,2101193,2126933,2130123,2103004,2175051,2163834,2165671,2211909,2269918,2319678,2312685,2287051
10,0,0,0,"United States",2,31,2009839,2139320,2110481,2136456,2140939,2115567,2187241,2174982,2173606,2217867,2253400,2322846,2325527
10,0,0,0,"United States",2,32,1975884,2018105,2147383,2118663,2145547,2151719,2126650,2197181,2182041,2178864,2215771,2256193,2334086
10,0,0,0,"United States",2,33,1964592,1983101,2025174,2154630,2126842,2155435,2162083,2135862,2203627,2186747,2187642,2217808,2266323
10,0,0,0,"United States",2,34,1908809,1971130,1989428,2031436,2161901,2135991,2165074,2171020,2142058,2208012,2191405,2189159,2226382
10,0,0,0,"United States",2,35,1969080,1914624,1976626,1994937,2037389,2169739,2144011,2172394,2176155,2145023,2194132,2192352,2196321
10,0,0,0,"United States",2,36,1918563,1973827,1919393,1981583,2000339,2044008,2176088,2149596,2176107,2177935,2152742,2194673,2198748
10,0,0,0,"United States",2,37,1958018,1922624,1977994,1923821,1986418,2006220,2049232,2180808,2152380,2177392,2187187,2152809,2200129
10,0,0,0,"United States",2,38,2047974,1961550,1926258,1981700,1928357,1991818,2011431,2053693,2183582,2153707,2187410,2186907,2157440
10,0,0,0,"United States",2,39,2171522,2050923,1964632,1929434,1985709,1933320,1996731,2015132,2055909,2184189,2159632,2186958,2190927
10,0,0,0,"United States",2,40,2194269,2173499,2053072,1966959,1932312,1989470,1937164,1999577,2016394,2055601,2153450,2158567,2189730
10,0,0,0,"United States",2,41,2086345,2195498,2174746,2054695,1968901,1935616,1992696,1939602,2000534,2015781,2072158,2151846,2160261
10,0,0,0,"United States",2,42,2048045,2086966,2196149,2175584,2056052,1971286,1938005,1994669,1940113,1999685,2027895,2069968,2152730
10,0,0,0,"United States",2,43,2060269,2048175,2087199,2196177,2175992,2057268,1972587,1939126,1994413,1938902,2008734,2025688,2070399
10,0,0,0,"United States",2,44,2101610,2059979,2048040,2086813,2196026,2176509,2057997,1973004,1938316,1992759,1941236,2006136,2025571
10,0,0,0,"United States",2,45,2234501,2100565,2058931,2046975,2086017,2195658,2176176,2057184,1971294,1935523,1965638,1938146,2005138
10,0,0,0,"United States",2,46,2289097,2232564,2098556,2057026,2045552,2084988,2194460,2174251,2054430,1967664,1930794,1961918,1936507
10,0,0,0,"United States",2,47,2295902,2286159,2229799,2096091,2055069,2043916,2083333,2191947,2170823,2050334,1959530,1926645,1959372
10,0,0,0,"United States",2,48,2298004,2292204,2282706,2226492,2093250,2052520,2041424,2080227,2187934,2165947,2051396,1954819,1923538
10,0,0,0,"United States",2,49,2335494,2293546,2287994,2278501,2222653,2089989,2049205,2037703,2075683,2182396,2169087,2045844,1950771
10,0,0,0,"United States",2,50,2354303,2330040,2288477,2282945,2273520,2218014,2085809,2044593,2032446,2069830,2137186,2162352,2040486
10,0,0,0,"United States",2,51,2288379,2348264,2324173,2282388,2276980,2267859,2212718,2080341,2038761,2026054,2061224,2130017,2155859
10,0,0,0,"United States",2,52,2282738,2281713,2341417,2317055,2275681,2270593,2261850,2206549,2074106,2031997,2021226,2053644,2123274
10,0,0,0,"United States",2,53,2267877,2275556,2274370,2333949,2309671,2268705,2263697,2254754,2199272,2066735,2036812,2013125,2046600
10,0,0,0,"United States",2,54,2196295,2260049,2267645,2266363,2325931,2301917,2260949,2255545,2246298,2190510,2070375,2027754,2005202
10,0,0,0,"United States",2,55,2183265,2187873,2251497,2258841,2257673,2317370,2292994,2251681,2245898,2236322,2161927,2060224,2018630
10,0,0,0,"United States",2,56,2108287,2174606,2179001,2241836,2249374,2248258,2307770,2283139,2241375,2235060,2216738,2150298,2049964
10,0,0,0,"United States",2,57,2036195,2099076,2165322,2169004,2231782,2239134,2238061,2297041,2271760,2229733,2224916,2203837,2138529
10,0,0,0,"United States",2,58,1963477,2026718,2089379,2154882,2158594,2220794,2228214,2226504,2284737,2259245,2236628,2210683,2190233
10,0,0,0,"United States",2,59,1914570,1953568,2016758,2078661,2144017,2147493,2208989,2215733,2213331,2270952,2238461,2220925,2195290
10,0,0,0,"United States",2,60,1874305,1904371,1942994,2005485,2067268,2132327,2135345,2195760,2201428,2198923,2203362,2221266,2204016
10,0,0,0,"United States",2,61,1828562,1863390,1893215,1931148,1993573,2054903,2119560,2121535,2180471,2186062,2171788,2185022,2203275
10,0,0,0,"United States",2,62,1815896,1816350,1851452,1880847,1918873,1980681,2041359,2105042,2105995,2164006,2159771,2152329,2165438
10,0,0,0,"United States",2,63,1898163,1802310,1803075,1838361,1867782,1905343,1966535,2026067,2088565,2088973,2129823,2138896,2131238
10,0,0,0,"United States",2,64,1414120,1882658,1787769,1788618,1824483,1853500,1890513,1950436,2009005,2070784,2046667,2107438,2116403
10,0,0,0,"United States",2,65,1405734,1401761,1866433,1771905,1773336,1809104,1837939,1874032,1932823,1990609,2006950,2023901,2083789
10,0,0,0,"United States",2,66,1381469,1392356,1388560,1848567,1755063,1756866,1792673,1820635,1855588,1913591,1946294,1983069,1999568
10,0,0,0,"United States",2,67,1423500,1366698,1378179,1374082,1829488,1737062,1739026,1774302,1801312,1835755,1874144,1921531,1957925
10,0,0,0,"United States",2,68,1254057,1406774,1350852,1362375,1358747,1809167,1717696,1719333,1754055,1780550,1809387,1848555,1895177
10,0,0,0,"United States",2,69,1161012,1237805,1388845,1333233,1345689,1342125,1787079,1696105,1697612,1732061,1733179,1782577,1821062
10,0,0,0,"United States",2,70,1108455,1144399,1220498,1369126,1315108,1327208,1324025,1762558,1672434,1674324,1659444,1706353,1755076
10,0,0,0,"United States",2,71,1050295,1091027,1127135,1201725,1349051,1295052,1307894,1304161,1736248,1647769,1620667,1631859,1679574
10,0,0,0,"United States",2,72,1021232,1032052,1072883,1108119,1182472,1326528,1274268,1286560,1282539,1707955,1586916,1591040,1603593
10,0,0,0,"United States",2,73,955619,1001685,1013050,1052823,1088402,1160583,1303006,1251237,1263295,1259318,1663125,1554757,1560510
10,0,0,0,"United States",2,74,927133,935354,981315,991970,1031974,1066029,1137816,1277026,1226171,1238452,1198751,1626428,1521493
10,0,0,0,"United States",2,75,906201,905529,914381,958772,970257,1008529,1042818,1112595,1248717,1199547,1157144,1169083,1588461
10,0,0,0,"United States",2,76,828129,882835,883001,891102,935578,945797,984122,1017241,1085253,1218544,1131158,1125837,1138462
10,0,0,0,"United States",2,77,818301,804299,858500,858020,867050,909394,920414,957424,989626,1056146,1146968,1097096,1093450
10,0,0,0,"United States",2,78,799415,792358,779620,831562,832251,840133,882478,892776,928749,960476,990550,1108700,1061874
10,0,0,0,"United States",2,79,781049,771267,765408,752296,803816,803528,812403,853150,863050,898404,898173,953697,1069067
10,0,0,0,"United States",2,80,770515,750429,741952,735630,724228,772917,773847,782122,821469,831492,830770,860895,915428
10,0,0,0,"United States",2,81,716520,736880,718621,709728,705241,693091,741068,741532,749540,787905,776887,792283,822329
10,0,0,0,"United States",2,82,695493,681445,702052,683666,676862,671433,660976,706469,706940,715241,735370,736591,752661
10,0,0,0,"United States",2,83,658356,657142,645073,663688,647978,640279,636656,626220,669616,670758,664331,692672,695102
10,0,0,0,"United States",2,84,611246,617408,617550,605126,624702,608549,602934,599158,589333,630961,620435,620851,648866
10,0,0,0,"United States",2,85,3733139,3814403,3902430,3964645,4033776,4093329,4148383,4181647,4205508,4225260,4232999,4206709,4202041
10,0,0,0,"United States",2,999,157061279,158183714,159290265,160354254,161497556,162642275,163790667,164811155,165678457,166438386,166796105,167114203,167814328
40,3,6,1,"Alabama",0,0,59248,59180,58528,57413,58335,59123,59132,58124,58246,56807,56285,56687,57882
40,3,6,1,"Alabama",0,1,59770,59368,59287,58625,57721,58703,59428,59310,58264,58599,57207,56760,57185
40,3,6,1,"Alabama",0,2,62057,59991,59423,59422,58621,57985,58977,59756,59697,58635,58871,57612,57342
40,3,6,1,"Alabama",0,3,62089,62196,59922,59460,59479,58846,58060,59155,59970,59963,59394,59310,58047
40,3,6,1,"Alabama",0,4,61082,62120,62169,59894,59524,59440,59019,58227,59343,60270,60567,59870,59843
40,3,6,1,"Alabama",0,5,60645,61084,62114,62171,59960,59594,59492,59189,58300,59617,60781,60917,60337
40,3,6,1,"Alabama",0,6,60734,60815,61065,61969,62299,60021,59610,59695,59329,58660,60201,61182,61461
40,3,6,1,"Alabama",0,7,60602,60891,60745,61093,61972,62315,60281,59804,59984,59577,59541,60733,61795
40,3,6,1,"Alabama",0,8,61076,60828,60924,60839,61155,62180,62482,60334,60009,60115,60073,59998,61106
40,3,6,1,"Alabama",0,9,64198,61083,60915,60962,60980,61217,62292,62547,60613,60273,60809,60443,60574
40,3,6,1,"Alabama",0,10,65332,64482,61237,61140,61094,61068,61468,62419,62826,60877,62274,61107,60929
40,3,6,1,"Alabama",0,11,63820,65412,64611,61255,61178,61207,61180,61666,62756,63094,64295,62640,61557
40,3,6,1,"Alabama",0,12,64170,64001,65513,64648,61336,61169,61290,61337,61830,62967,66855,64619,63172
40,3,6,1,"Alabama",0,13,63463,64130,64156,65642,64702,61347,61184,61352,61508,61975,66347,67166,65086
40,3,6,1,"Alabama",0,14,63344,63570,64330,64281,65626,64804,61525,61378,61525,61782,64840,66778,67703
40,3,6,1,"Alabama",0,15,64835,63389,63737,64302,64303,65532,64900,61614,61611,61753,64148,65239,67299
40,3,6,1,"Alabama",0,16,66536,64849,63466,63724,64334,64376,65651,64950,61800,61809,64549,64338,65600
40,3,6,1,"Alabama",0,17,67416,66550,64820,63418,63592,64213,64469,65694,64966,61932,64140,64610,64610
40,3,6,1,"Alabama",0,18,69164,65820,65067,63386,61934,62318,62692,62862,63868,62998,66994,65770,66462
40,3,6,1,"Alabama",0,19,72076,68557,66036,65543,63570,62461,62500,62686,62856,64264,74038,71622,69575
40,3,6,1,"Alabama",0,20,72625,72389,69521,67345,66132,64329,62979,63043,63629,63557,72593,74416,69676
40,3,6,1,"Alabama",0,21,68803,72835,73204,70506,68029,67008,65074,63708,63904,64198,69561,73345,74532
40,3,6,1,"Alabama",0,22,66110,68993,73569,74196,71003,68547,67536,65436,64069,64017,67577,69732,73168
40,3,6,1,"Alabama",0,23,64181,65915,69137,73792,73940,70808,68342,67265,65010,63845,65123,67267,69133
40,3,6,1,"Alabama",0,24,63015,63307,64949,68224,72556,72953,69755,67294,65992,63983,63336,64368,66608
40,3,6,1,"Alabama",0,25,62814,62337,62351,64017,67199,71380,71626,68551,65949,65092,63315,62695,63648
40,3,6,1,"Alabama",0,26,60720,62242,61740,61783,63319,66359,70354,70608,67680,65252,64214,63049,62437
40,3,6,1,"Alabama",0,27,61278,60194,61990,61412,61394,62892,65800,69738,69876,67096,64999,64117,63010
40,3,6,1,"Alabama",0,28,61294,60947,59987,61652,60743,60891,62370,65366,69258,69604,66653,65120,64256
40,3,6,1,"Alabama",0,29,61717,61164,60637,59958,61331,60570,60570,62088,65196,68907,68568,66911,65485
40,3,6,1,"Alabama",0,30,63313,61700,61372,60477,59637,61139,60116,60336,61961,65052,68523,68628,67230
40,3,6,1,"Alabama",0,31,59586,63191,61543,61122,60361,59484,60992,59901,60119,61701,65524,68787,68884
40,3,6,1,"Alabama",0,32,58778,59537,63204,61429,60952,60303,59141,60756,59665,60126,62971,65677,69062
40,3,6,1,"Alabama",0,33,58627,58729,59359,63200,61375,61008,60260,59042,60754,59732,61800,63231,66221
40,3,6,1,"Alabama",0,34,56572,58623,58752,59324,62983,61203,60756,60053,58991,60819,61541,61905,63559
40,3,6,1,"Alabama",0,35,58777,56319,58605,58585,59145,62769,60890,60600,60017,59038,61808,61709,62152
40,3,6,1,"Alabama",0,36,57779,58668,56417,58600,58507,58898,62617,60915,60589,60030,60712,61941,62063
40,3,6,1,"Alabama",0,37,59264,57475,58434,56228,58380,58197,58523,62342,60604,60401,61827,60632,62083
40,3,6,1,"Alabama",0,38,62483,59400,57596,58606,56112,58387,58260,58531,62443,60736,62493,62016,61024
40,3,6,1,"Alabama",0,39,65701,62300,59185,57425,58370,55743,58136,58010,58286,62161,62457,62425,62081
40,3,6,1,"Alabama",0,40,64878,65759,62178,59179,57381,58224,55617,57878,57872,58203,62739,62539,62638
40,3,6,1,"Alabama",0,41,61489,65009,65757,62410,59431,57453,58304,55725,57930,58045,60758,63004,62908
40,3,6,1,"Alabama",0,42,59983,61309,64938,65703,62257,59113,57067,58097,55380,57907,59900,60594,63135
40,3,6,1,"Alabama",0,43,60448,60021,61488,65016,65789,62268,59094,57288,58098,55496,59770,59950,60836
40,3,6,1,"Alabama",0,44,62736,60470,60030,61533,65005,65753,62238,58977,57147,58195,57429,59831,60196
40,3,6,1,"Alabama",0,45,67277,62447,60224,59872,61199,64794,65496,61903,58856,57040,58778,57367,59796
40,3,6,1,"Alabama",0,46,68557,67358,62412,60289,59897,61003,64657,65459,61819,58893,58694,58780,57569
40,3,6,1,"Alabama",0,47,68690,68431,67347,62462,60286,59943,60965,64818,65537,61995,60617,58862,59007
40,3,6,1,"Alabama",0,48,69404,68576,68390,67164,62279,60121,59711,60838,64751,65476,63994,60561,58954
40,3,6,1,"Alabama",0,49,70381,69331,68454,68301,67082,62213,60061,59651,60833,64753,67798,63898,60600
40,3,6,1,"Alabama",0,50,70978,70044,68974,68173,68013,66758,61882,59847,59393,60728,65496,67674,63817
40,3,6,1,"Alabama",0,51,69245,70842,69778,68959,68141,67961,66675,61688,59788,59465,62508,65522,67840
40,3,6,1,"Alabama",0,52,69524,69073,70748,69634,68702,67993,67741,66439,61628,59816,61337,62552,65716
40,3,6,1,"Alabama",0,53,69992,69116,68605,70486,69177,68228,67465,67382,66078,61378,61800,61095,62580
40,3,6,1,"Alabama",0,54,67779,69606,68738,68231,70263,68768,67984,67208,67215,65966,63296,61695,61205
40,3,6,1,"Alabama",0,55,67040,67345,69087,68239,67878,69841,68355,67585,66861,66952,66538,62989,61483
40,3,6,1,"Alabama",0,56,65040,66700,66901,68701,67799,67391,69504,68004,67404,66709,68373,66387,63008
40,3,6,1,"Alabama",0,57,62214,64505,66173,66425,68070,67235,66898,68999,67535,67109,68400,67905,66106
40,3,6,1,"Alabama",0,58,60651,61811,64020,65676,65921,67512,66705,66512,68601,67317,69052,67911,67621
40,3,6,1,"Alabama",0,59,58935,60039,61402,63615,65165,65451,67040,66300,66167,68249,68974,68628,67600
40,3,6,1,"Alabama",0,60,58299,58412,59511,60800,62940,64493,64800,66447,65735,65610,67766,68331,68143
40,3,6,1,"Alabama",0,61,57688,57754,57781,58971,60178,62358,64003,64284,65972,65259,66649,67087,67817
40,3,6,1,"Alabama",0,62,57698,57132,57258,57188,58258,59602,61708,63329,63664,65358,66326,65961,66539
40,3,6,1,"Alabama",0,63,60058,57098,56588,56583,56581,57617,58985,61087,62571,63104,65917,65445,65196
40,3,6,1,"Alabama",0,64,44548,59335,56493,55865,55960,55978,56956,58273,60427,62015,63269,65094,64858
40,3,6,1,"Alabama",0,65,44662,43910,58492,55623,55005,55146,55170,56215,57492,59641,61552,62253,64134
40,3,6,1,"Alabama",0,66,44161,44048,43226,57741,54866,54315,54469,54474,55518,56898,59708,60602,61555
40,3,6,1,"Alabama",0,67,45583,43355,43338,42579,56886,53965,53534,53668,53678,54815,57203,58632,59814
40,3,6,1,"Alabama",0,68,39578,44672,42486,42439,41776,55968,53034,52526,52727,52783,55014,55858,57434
40,3,6,1,"Alabama",0,69,36725,38767,43896,41634,41647,40987,55110,52057,51527,51856,52529,53789,54774
40,3,6,1,"Alabama",0,70,35668,35972,37987,42980,40857,40899,40141,54085,51069,50711,50511,51280,52633
40,3,6,1,"Alabama",0,71,33836,34796,35090,37065,41975,39841,39949,39130,52797,49982,49693,49082,50092
40,3,6,1,"Alabama",0,72,32717,32952,33876,34083,36175,40907,38907,38979,38164,51681,48815,48302,47843
40,3,6,1,"Alabama",0,73,30138,31722,31968,32861,33118,34991,39716,37747,37878,37180,51336,47121,46846
40,3,6,1,"Alabama",0,74,29200,29146,30888,31038,31912,32119,34033,38607,36711,36888,36023,49752,45757
40,3,6,1,"Alabama",0,75,28200,28205,28115,29821,29956,30783,31002,32952,37360,35511,34732,34555,48060
40,3,6,1,"Alabama",0,76,25383,27126,27235,27125,28782,28841,29807,29940,31816,36209,33937,33349,33303
40,3,6,1,"Alabama",0,77,24296,24348,25934,26113,26000,27568,27789,28617,28721,30623,34353,32345,31932
40,3,6,1,"Alabama",0,78,23300,23192,23328,24795,25044,24832,26518,26645,27414,27651,29115,32672,30898
40,3,6,1,"Alabama",0,79,21953,21947,21866,21947,23409,23564,23496,25104,25227,25957,25948,27255,30753
40,3,6,1,"Alabama",0,80,21036,20742,20757,20613,20837,22125,22353,22236,23824,23966,23950,24282,25601
40,3,6,1,"Alabama",0,81,19010,19840,19528,19594,19423,19639,20915,21084,21042,22604,22483,22420,22747
40,3,6,1,"Alabama",0,82,17979,17643,18461,18123,18255,18001,18325,19444,19585,19648,20866,20714,20701
40,3,6,1,"Alabama",0,83,16523,16631,16300,17021,16796,16875,16744,17012,18010,18175,18212,19143,19030
40,3,6,1,"Alabama",0,84,14650,15179,15299,14969,15702,15513,15591,15439,15760,16714,16723,16534,17455
40,3,6,1,"Alabama",0,85,76244,77855,80015,81555,83571,85422,87402,89305,90660,92027,92869,92745,93371
40,3,6,1,"Alabama",0,999,4769468,4784152,4800977,4816262,4828827,4841159,4853645,4864966,4877535,4893872,5019554,5037719,5063778
40,3,6,1,"Alabama",1,0,30140,30445,29734,29194,29725,30026,30039,29733,29842,29079,28841,28870,29489
40,3,6,1,"Alabama",1,1,30485,30170,30533,29735,29327,29855,30144,30105,29793,29975,29266,29121,29047
40,3,6,1,"Alabama",1,2,31547,30585,30252,30552,29771,29491,30062,30305,30358,29944,30118,29442,29421
40,3,6,1,"Alabama",1,3,31737,31649,30556,30203,30606,29899,29555,30113,30459,30509,30373,30343,29650
40,3,6,1,"Alabama",1,4,31090,31754,31596,30520,30262,30579,29918,29678,30228,30583,30854,30651,30612
40,3,6,1,"Alabama",1,5,30928,31113,31794,31618,30582,30350,30611,30014,29709,30355,30879,31040,30818
40,3,6,1,"Alabama",1,6,31062,31006,31082,31678,31618,30605,30318,30728,30139,29844,30632,31062,31305
40,3,6,1,"Alabama",1,7,30902,31138,30976,31055,31640,31600,30739,30405,30845,30213,30252,30886,31290
40,3,6,1,"Alabama",1,8,31103,30928,31151,31034,31131,31724,31635,30719,30554,30966,30629,30475,31069
40,3,6,1,"Alabama",1,9,32785,31105,30993,31198,31175,31173,31771,31732,30879,30688,31302,30839,30802
40,3,6,1,"Alabama",1,10,33322,32896,31133,31102,31212,31258,31335,31830,31818,31048,31870,31420,31065
