,from_city,from_country,to_city,to_country,num_flights
31352,Cleveland,United States,Kansas City,United States,1
31353,Cleveland,United States,Orlando,United States,1
31354,Cleveland,United States,Milwaukee,United States,1
31355,Cleveland,United States,New Orleans,United States,1
31356,Cleveland,United States,West Palm Beach,United States,1
31357,Cleveland,United States,Phoenix,United States,1
31358,Cleveland,United States,PARKERSBURG,United States,1
31359,Cleveland,United States,Richmond,United States,1
31360,Cleveland,United States,Rochester,United States,1
31361,Cleveland,United States,Fort Myers,United States,1
31362,Cleveland,United States,Louisville,United States,1
31363,Cleveland,United States,San Francisco,United States,1
31364,Cleveland,United States,St. Louis,United States,1
31365,Cleveland,United States,Syracuse,United States,1
31366,Cleveland,United States,Tampa,United States,1
31367,College Station,United States,Houston,United States,1
31369,Columbus,United States,Cleveland,United States,1
31370,Columbus,United States,Denver,United States,2
31371,Columbus,United States,Newark,United States,1
31372,Columbus,United States,Houston,United States,1
31373,Hancock,United States,Chicago,United States,1
31375,Cody,United States,Denver,United States,1
31376,Colorado Springs,United States,Denver,United States,1
31377,Colorado Springs,United States,Washington,United States,1
31378,Colorado Springs,United States,Houston,United States,1
31379,Colorado Springs,United States,Los Angeles,United States,1
31380,Colorado Springs,United States,Chicago,United States,1
31381,Colorado Springs,United States,San Francisco,United States,1
31382,Casper,United States,Denver,United States,1
31383,Corpus Christi,United States,Houston,United States,2
31389,Dayton,United States,Cleveland,United States,1
31390,Dayton,United States,Denver,United States,2
31391,Dayton,United States,Newark,United States,1
31392,Washington,United States,Cleveland,United States,2
31393,Washington,United States,Newark,United States,2
31394,Washington,United States,Houston,United States,3
31395,Washington,United States,San Francisco,United States,4
31397,Denver,United States,Anchorage,United States,1
31398,Denver,United States,Aspen,United States,1
31399,Denver,United States,Bakersfield,United States,1
31400,Denver,United States,Birmingham,United States,1
31401,Denver,United States,Billings,United States,1
31402,Denver,United States,Boise,United States,2
31403,Denver,United States,Burbank,United States,2
31404,Denver,United States,Cody,United States,1
31405,Denver,United States,Colorado Springs,United States,1
31406,Denver,United States,Casper,United States,1
31407,Denver,United States,Dayton,United States,2
31408,Denver,United States,Dickinson,United States,1
31409,Denver,United States,Durango,United States,1
31410,Denver,United States,Vail,United States,1
31411,Denver,United States,El Paso,United States,1
31412,Denver,United States,Newark,United States,2
31413,Denver,United States,Kalispell,United States,1
31414,Denver,United States,Gillette,United States,1
31415,Denver,United States,Grand Junction,United States,1
31416,Denver,United States,Grand Rapids,United States,2
31417,Denver,United States,Great Falls,United States,1
31418,Denver,United States,Gunnison,United States,1
31419,Denver,United States,Hayden,United States,1
31420,Denver,United States,Helena,United States,1
31421,Denver,United States,Honolulu,United States,1
31422,Denver,United States,Huntsville,United States,1
31423,Denver,United States,Wichita,United States,1
31424,Denver,United States,Idaho Falls,United States,1
31425,Denver,United States,Williston,United States,1
31426,Denver,United States,Jacksn Hole,United States,1
31427,Denver,United States,Kona,United States,1
31428,Denver,United States,Laramie,United States,1
31429,Denver,United States,Lubbock,United States,1
31430,Denver,United States,Lihue,United States,1
31431,Denver,United States,Lincoln,United States,1
31432,Denver,United States,Midland,United States,1
31434,Denver,United States,Medford,United States,1
31435,Denver,United States,Moline,United States,1
31436,Denver,United States,Monterey,United States,1
31437,Denver,United States,Missoula,United States,1
31438,Denver,United States,Montrose CO,United States,1
31439,Denver,United States,Kahului,United States,1
31440,Denver,United States,Peoria,United States,1
31441,Denver,United States,Pittsburgh,United States,2
31442,Denver,United States,Pasco,United States,1
31443,Denver,United States,Pueblo,United States,1
31444,Denver,United States,Rapid City,United States,1
31445,Denver,United States,Redmond-Bend,United States,1
31446,Denver,United States,Rock Springs,United States,1
31447,Denver,United States,Reno,United States,2
31448,Denver,United States,Santa Fe,United States,1
31449,Denver,United States,Louisville,United States,2
31450,Denver,United States,Springfield,United States,1
31451,Denver,United States,Saint George,United States,1
31452,Denver,United States,Shreveport,United States,1
31453,Denver,United States,San Jose,United States,2
31454,Denver,United States,Tulsa,United States,2
31455,Denver,United States,Bentonville,United States,1
31458,Dickinson,United States,Denver,United States,1
31459,Duluth,United States,Chicago,United States,1
31460,Durango,United States,Denver,United States,1
31461,Des Moines,United States,Newark,United States,1
31462,Des Moines,United States,Houston,United States,1
31463,Du Bois,United States,Cleveland,United States,1
31464,Du Bois,United States,Franklin,United States,1
31465,Eau Claire,United States,Chicago,United States,1
31466,Vail,United States,Denver,United States,1
31467,Elmira,United States,Chicago,United States,1
31468,El Paso,United States,Denver,United States,1
31469,El Paso,United States,Houston,United States,2
31470,Erie,United States,Cleveland,United States,1
31471,Eugene,United States,San Francisco,United States,1
31472,Newark,United States,Albany,United States,1
31475,Newark,United States,Austin,United States,2
31479,Newark,United States,Burlington,United States,1
31480,Newark,United States,Buffalo,United States,1
31481,Newark,United States,Baltimore,United States,1
31483,Newark,United States,Charleston,United States,1
31484,Newark,United States,Cleveland,United States,1
31485,Newark,United States,Columbus,United States,1
31487,Newark,United States,Dayton,United States,1
31488,Newark,United States,Washington,United States,2
31490,Newark,United States,Denver,United States,2
31491,Newark,United States,Des Moines,United States,1
31493,Newark,United States,Grand Rapids,United States,1
31495,Newark,United States,Greensboro,United States,1
31496,Newark,United States,Greenville,United States,1
31498,Newark,United States,Honolulu,United States,1
31499,Newark,United States,Houston,United States,2
31500,Newark,United States,Indianapolis,United States,1
31501,Newark,United States,Ithaca,United States,1
31502,Newark,United States,Jacksonville,United States,1
31503,Newark,United States,Las Vegas,United States,1
31504,Newark,United States,Los Angeles,United States,2
31508,Newark,United States,Kansas City,United States,1
31509,Newark,United States,Memphis,United States,1
31511,Newark,United States,Manchester NH,United States,1
31512,Newark,United States,Milwaukee,United States,1
31513,Newark,United States,Madison,United States,1
31514,Newark,United States,Myrtle Beach,United States,1
31516,Newark,United States,Oklahoma City,United States,1
31517,Newark,United States,Omaha,United States,1
31518,Newark,United States,Norfolk,United States,1
31519,Newark,United States,Portland,United States,2
31520,Newark,United States,Pittsburgh,United States,1
31525,Newark,United States,Providence,United States,1
31527,Newark,United States,Raleigh-durham,United States,1
31528,Newark,United States,Richmond,United States,1
31529,Newark,United States,Rochester,United States,1
31530,Newark,United States,San Diego,United States,1
31532,Newark,United States,San Antonio,United States,1
31533,Newark,United States,Savannah,United States,1
31534,Newark,United States,Louisville,United States,1
31536,Newark,United States,San Francisco,United States,2
31539,Newark,United States,Santa Ana,United States,1
31540,Newark,United States,St. Louis,United States,2
31543,Newark,United States,Syracuse,United States,1
31544,Newark,United States,Tulsa,United States,1
31545,Newark,United States,Knoxville,United States,1
31547,Newark,United States,Bentonville,United States,1
31554,Fresno,United States,San Francisco,United States,1
31555,Kalispell,United States,Denver,United States,1
31557,Franklin,United States,Cleveland,United States,1
31558,Franklin,United States,Du Bois,United States,1
31559,Fort Lauderdale,United States,Cleveland,United States,1
31560,Flint,United States,Cleveland,United States,1
31561,Topeka,United States,Chicago,United States,1
31562,Gillette,United States,Denver,United States,1
31568,Grand Junction,United States,Denver,United States,1
31569,Grand Junction,United States,Houston,United States,1
31570,Gulfport,United States,Houston,United States,1
31571,Killeen,United States,Houston,United States,1
31572,Grand Rapids,United States,Cleveland,United States,1
31573,Grand Rapids,United States,Denver,United States,2
31574,Grand Rapids,United States,Newark,United States,1
31575,Grand Rapids,United States,Washington,United States,1
31576,Grand Rapids,United States,Houston,United States,1
31581,Greensboro,United States,Newark,United States,1
31582,Greensboro,United States,Chicago,United States,1
31583,Greenville,United States,Cleveland,United States,1
31584,Greenville,United States,Newark,United States,1
31585,Greenville,United States,Houston,United States,2
31586,Great Falls,United States,Denver,United States,1
31590,Gunnison,United States,Denver,United States,1
31599,Hayden,United States,Denver,United States,1
31601,Helena,United States,Denver,United States,1
31602,Honolulu,United States,Denver,United States,1
31603,Honolulu,United States,Newark,United States,1
31605,Honolulu,United States,Washington,United States,1
31606,Honolulu,United States,Houston,United States,1
31608,Honolulu,United States,Chicago,United States,1
31609,Hobbs,United States,Houston,United States,1
31610,Huntsville,United States,Denver,United States,1
31611,Huntsville,United States,Houston,United States,1
31613,Washington,United States,Altoona,United States,1
31615,Washington,United States,Austin,United States,2
31616,Washington,United States,Binghamton,United States,1
31617,Washington,United States,Beckley,United States,1
31618,Washington,United States,Charlottesville VA,United States,1
31619,Washington,United States,Colorado Springs,United States,1
31623,Washington,United States,Grand Rapids,United States,1
31626,Washington,United States,Honolulu,United States,1
31627,Washington,United States,Johnstown,United States,1
31629,Washington,United States,Lewisburg,United States,1
31632,Washington,United States,Harrisburg,United States,1
31633,Washington,United States,Morgantown,United States,1
31634,Washington,United States,Oklahoma City,United States,1
31636,Washington,United States,Richmond,United States,1
31637,Washington,United States,Roanoke VA,United States,1
31638,Washington,United States,San Antonio,United States,1
31639,Washington,United States,State College Pennsylvania,United States,1
31640,Washington,United States,Weyers Cave,United States,1
31642,Washington,United States,Sacramento,United States,1
31645,Washington,United States,Tulsa,United States,1
31646,Houston,United States,Albuquerque,United States,2
31648,Houston,United States,Atlantic City,United States,1
31649,Houston,United States,Alexandria,United States,1
31651,Houston,United States,Amarillo,United States,1
31652,Houston,United States,Bakersfield,United States,1
31653,Houston,United States,Birmingham,United States,2
31655,Houston,United States,Nashville,United States,2
31657,Houston,United States,Brownsville,United States,1
31658,Houston,United States,Baton Rouge,United States,1
31660,Houston,United States,Columbia,United States,1
31662,Houston,United States,Cleveland,United States,1
31663,Houston,United States,College Station,United States,1
31665,Houston,United States,Columbus,United States,1
31666,Houston,United States,Colorado Springs,United States,1
31669,Houston,United States,Washington,United States,3
31671,Houston,United States,Des Moines,United States,1
31672,Houston,United States,El Paso,United States,2
31673,Houston,United States,Newark,United States,2
31675,Houston,United States,Fort Lauderdale,United States,2
31679,Houston,United States,Grand Junction,United States,1
31680,Houston,United States,Gulfport,United States,1
31681,Houston,United States,Killeen,United States,1
31682,Houston,United States,Grand Rapids,United States,1
31685,Houston,United States,Honolulu,United States,1
31686,Houston,United States,Hobbs,United States,1
31687,Houston,United States,Huntsville,United States,1
31689,Houston,United States,Wichita,United States,1
31690,Houston,United States,Indianapolis,United States,2
31691,Houston,United States,Jackson,United States,2
31692,Houston,United States,Jacksonville,United States,2
31693,Houston,United States,Lubbock,United States,1
31694,Houston,United States,Lake Charles,United States,1
31695,Houston,United States,Lexington KY,United States,1
31696,Houston,United States,Lafayette,United States,1
31700,Houston,United States,Laredo,United States,1
31701,Houston,United States,Midland,United States,2
31703,Houston,United States,Mcallen,United States,1
31706,Houston,United States,Milwaukee,United States,1
31708,Houston,United States,Monroe,United States,1
31709,Houston,United States,Mobile,United States,1
31714,Houston,United States,Omaha,United States,1
31715,Houston,United States,Ontario,United States,1
31716,Houston,United States,Norfolk,United States,1
31718,Houston,United States,West Palm Beach,United States,1
31719,Houston,United States,Portland,United States,1
31720,Houston,United States,Pittsburgh,United States,2
31721,Houston,United States,Pensacola,United States,2
31723,Houston,United States,Palm Springs,United States,1
31726,Houston,United States,Richmond,United States,1
31727,Houston,United States,Fort Myers,United States,1
31729,Houston,United States,San Diego,United States,2
31731,Houston,United States,Savannah,United States,1
31732,Houston,United States,Louisville,United States,1
31733,Houston,United States,Shreveport,United States,1
31734,Houston,United States,San Jose,United States,1
31740,Houston,United States,Sacramento,United States,1
31741,Houston,United States,St. Louis,United States,2
31745,Houston,United States,Tucson,United States,1
31746,Houston,United States,Tyler,United States,1
31747,Houston,United States,Knoxville,United States,1
31750,Houston,United States,Valparaiso,United States,1
31752,Houston,United States,Bentonville,United States,1
31756,Wichita,United States,Denver,United States,1
31757,Wichita,United States,Houston,United States,1
31758,Wichita,United States,Los Angeles,United States,1
31759,Idaho Falls,United States,Denver,United States,1
31760,Indianapolis,United States,Cleveland,United States,1
31761,Indianapolis,United States,Newark,United States,1
31762,Indianapolis,United States,Houston,United States,2
31763,Indianapolis,United States,San Francisco,United States,1
31764,Williston,United States,Denver,United States,1
31765,Ithaca,United States,Newark,United States,1
31766,Hilo,United States,Los Angeles,United States,1
31767,Jacksn Hole,United States,Denver,United States,1
31768,Jackson,United States,Chicago,United States,2
31769,Jacksonville,United States,Newark,United States,1
31770,Jacksonville,United States,Houston,United States,2
31771,Jamestown,United States,Bradford,United States,1
31772,Jamestown,United States,Cleveland,United States,1
31773,Johnstown,United States,Altoona,United States,1
31774,Johnstown,United States,Washington,United States,1
31775,Kona,United States,Denver,United States,1
31776,Kona,United States,San Francisco,United States,1
31783,Lansing,United States,Chicago,United States,1
31784,Laramie,United States,Denver,United States,1
31785,Las Vegas,United States,Cleveland,United States,2
31786,Las Vegas,United States,Newark,United States,1
31787,Las Vegas,United States,Palm Springs,United States,1
31788,Los Angeles,United States,Aspen,United States,1
31789,Los Angeles,United States,Bakersfield,United States,1
31790,Los Angeles,United States,Boise,United States,1
31791,Los Angeles,United States,Baltimore,United States,2
31792,Los Angeles,United States,Carlsbad,United States,1
31793,Los Angeles,United States,Cleveland,United States,1
31794,Los Angeles,United States,Colorado Springs,United States,1
31796,Los Angeles,United States,Newark,United States,2
31797,Los Angeles,United States,Wichita,United States,1
31798,Los Angeles,United States,Hilo,United States,1
31799,Los Angeles,United States,Palm Springs,United States,1
31800,Los Angeles,United States,San Antonio,United States,2
31801,Los Angeles,United States,Santa Barbara,United States,1
31802,Los Angeles,United States,San Luis Obispo,United States,1
31803,Los Angeles,United States,Santa Maria,United States,1
31804,Los Angeles,United States,Yuma,United States,1
31805,Lubbock,United States,Denver,United States,1
31806,Lubbock,United States,Houston,United States,1
31807,Lake Charles,United States,Houston,United States,1
31808,Lexington KY,United States,Houston,United States,1
31809,Lafayette,United States,Houston,United States,1
31810,Lihue,United States,Denver,United States,1
31811,Lihue,United States,San Francisco,United States,1
31816,Little Rock,United States,Houston,United States,2
31817,Klamath Falls,United States,Portland,United States,1
31818,Klamath Falls,United States,San Francisco,United States,1
31819,Lincoln,United States,Denver,United States,1
31820,Lincoln,United States,Chicago,United States,1
31822,Laredo,United States,Houston,United States,1
31823,Lewisburg,United States,Washington,United States,1
31824,Midland,United States,Denver,United States,1
31825,Midland,United States,Houston,United States,2
31831,Saginaw,United States,Chicago,United States,1
31832,Kansas City,United States,Cleveland,United States,1
31833,Kansas City,United States,Newark,United States,1
31834,Kansas City,United States,Houston,United States,2
31835,Orlando,United States,Cleveland,United States,1
31836,Orlando,United States,San Francisco,United States,2
31837,Harrisburg,United States,Washington,United States,1
31838,Memphis,United States,Newark,United States,1
31841,Mcallen,United States,Houston,United States,1
31842,Medford,United States,Denver,United States,1
31843,Medford,United States,San Francisco,United States,1
31845,Morgantown,United States,Clarksburg,United States,1
31846,Morgantown,United States,Washington,United States,1
31847,Manchester NH,United States,Newark,United States,1
31849,Milwaukee,United States,Cleveland,United States,1
31850,Milwaukee,United States,Newark,United States,1
31851,Milwaukee,United States,Houston,United States,1
31852,Muskegon,United States,Chicago,United States,1
31853,Moline,United States,Denver,United States,1
31855,Monroe,United States,Houston,United States,1
31857,Mobile,United States,Houston,United States,1
31858,Mobile,United States,Chicago,United States,1
31859,Modesto,United States,San Francisco,United States,1
31860,Monterey,United States,Denver,United States,1
31861,Monterey,United States,San Francisco,United States,1
31862,Madison,United States,Newark,United States,1
31863,Missoula,United States,Denver,United States,1
31864,New Orleans,United States,Cleveland,United States,1
31865,New Orleans,United States,San Francisco,United States,1
31866,Montrose CO,United States,Denver,United States,1
31870,Myrtle Beach,United States,Newark,United States,1
31875,Kahului,United States,Denver,United States,1
31876,Kahului,United States,Chicago,United States,1
31877,Kahului,United States,San Francisco,United States,1
31878,Oklahoma City,United States,Newark,United States,1
31879,Oklahoma City,United States,Washington,United States,1
31880,Oklahoma City,United States,San Francisco,United States,1
31881,Omaha,United States,Newark,United States,1
31882,Omaha,United States,Houston,United States,1
31883,Ontario,United States,Houston,United States,1
31884,Ontario,United States,San Francisco,United States,1
31885,Chicago,United States,Allentown,United States,1
31886,Chicago,United States,Appleton,United States,1
31887,Chicago,United States,Asheville,United States,1
31888,Chicago,United States,Scranton,United States,1
31889,Chicago,United States,Boise,United States,1
31890,Chicago,United States,Bozeman,United States,1
31891,Chicago,United States,Akron,United States,1
31892,Chicago,United States,Hancock,United States,1
31893,Chicago,United States,Colorado Springs,United States,1
31894,Chicago,United States,Duluth,United States,1
31895,Chicago,United States,Eau Claire,United States,1
31896,Chicago,United States,Elmira,United States,1
31897,Chicago,United States,Topeka,United States,1
31899,Chicago,United States,Greensboro,United States,1
31900,Chicago,United States,Honolulu,United States,1
31901,Chicago,United States,Lansing,United States,1
31902,Chicago,United States,Lincoln,United States,1
31903,Chicago,United States,Saginaw,United States,1
31904,Chicago,United States,Muskegon,United States,1
31905,Chicago,United States,Mobile,United States,1
31908,Chicago,United States,Kahului,United States,1
31909,Chicago,United States,PADUCAH,United States,1
31910,Chicago,United States,Pensacola,United States,1
31911,Chicago,United States,Rapid City,United States,1
31912,Chicago,United States,Roanoke VA,United States,1
31913,Chicago,United States,Savannah,United States,1
31914,Chicago,United States,South Bend,United States,1
31915,Chicago,United States,State College Pennsylvania,United States,1
31917,Chicago,United States,Sarasota,United States,1
31918,Chicago,United States,Saint Cloud,United States,1
31922,Norfolk,United States,Newark,United States,1
31923,Norfolk,United States,Houston,United States,1
31924,North Bend,United States,San Francisco,United States,1
31925,PADUCAH,United States,Chicago,United States,1
31927,West Palm Beach,United States,Cleveland,United States,1
31928,West Palm Beach,United States,Houston,United States,1
31929,Portland,United States,Newark,United States,1
31930,Portland,United States,Houston,United States,1
31931,Portland,United States,Klamath Falls,United States,1
31932,Phoenix,United States,Cleveland,United States,1
31933,Peoria,United States,Denver,United States,1
31934,Pittsburgh,United States,Denver,United States,2
31935,Pittsburgh,United States,Newark,United States,1
31936,Pittsburgh,United States,Houston,United States,2
31937,Pittsburgh,United States,San Francisco,United States,1
31938,PARKERSBURG,United States,Cleveland,United States,1
31943,Pensacola,United States,Houston,United States,2
31944,Pensacola,United States,Chicago,United States,1
31948,Pasco,United States,Denver,United States,1
31949,Pasco,United States,San Francisco,United States,1
31950,Palm Springs,United States,Houston,United States,1
31951,Palm Springs,United States,Las Vegas,United States,1
31952,Palm Springs,United States,Los Angeles,United States,1
31953,Pueblo,United States,Denver,United States,1
31956,Providence,United States,Newark,United States,1
31960,Rapid City,United States,Denver,United States,1
31961,Rapid City,United States,Chicago,United States,1
31962,Redding,United States,San Francisco,United States,1
31963,Redmond-Bend,United States,Denver,United States,1
31964,Redmond-Bend,United States,San Francisco,United States,1
31965,Raleigh-durham,United States,Newark,United States,1
31966,Raleigh-durham,United States,Houston,United States,2
31967,Richmond,United States,Cleveland,United States,1
31968,Richmond,United States,Newark,United States,1
31969,Richmond,United States,Washington,United States,1
31970,Richmond,United States,Houston,United States,1
31971,Rock Springs,United States,Denver,United States,1
31972,Reno,United States,San Francisco,United States,1
31973,Roanoke VA,United States,Washington,United States,1
31974,Roanoke VA,United States,Chicago,United States,1
31975,Rochester,United States,Cleveland,United States,1
31976,Rochester,United States,Newark,United States,1
31982,Fort Myers,United States,Cleveland,United States,1
31983,Fort Myers,United States,Houston,United States,1
31985,Santa Fe,United States,Denver,United States,1
31986,San Diego,United States,Newark,United States,1
31987,San Diego,United States,San Francisco,United States,3
31990,San Antonio,United States,Newark,United States,1
31991,San Antonio,United States,Washington,United States,1
31992,San Antonio,United States,San Francisco,United States,1
31993,Savannah,United States,Newark,United States,1
31994,Savannah,United States,Houston,United States,1
31995,Savannah,United States,Chicago,United States,1
31996,Santa Barbara,United States,Los Angeles,United States,1
31997,Santa Barbara,United States,San Francisco,United States,1
31998,South Bend,United States,Chicago,United States,1
31999,San Luis Obispo,United States,Los Angeles,United States,1
32000,San Luis Obispo,United States,San Francisco,United States,1
32001,State College Pennsylvania,United States,Washington,United States,1
32002,State College Pennsylvania,United States,Chicago,United States,1
32003,Louisville,United States,Cleveland,United States,1
32004,Louisville,United States,Denver,United States,2
32005,Louisville,United States,Newark,United States,1
32006,Louisville,United States,Houston,United States,1
32008,San Francisco,United States,Albuquerque,United States,1
32009,San Francisco,United States,Arcata CA,United States,1
32010,San Francisco,United States,Bakersfield,United States,1
32011,San Francisco,United States,Boise,United States,1
32012,San Francisco,United States,Burbank,United States,1
32013,San Francisco,United States,Baltimore,United States,1
32014,San Francisco,United States,Crescent City,United States,1
32015,San Francisco,United States,Chico,United States,1
32016,San Francisco,United States,Cleveland,United States,1
32017,San Francisco,United States,Colorado Springs,United States,1
32019,San Francisco,United States,Washington,United States,4
32020,San Francisco,United States,Eugene,United States,1
32021,San Francisco,United States,Newark,United States,2
32022,San Francisco,United States,Fresno,United States,1
32023,San Francisco,United States,Houston,United States,1
32024,San Francisco,United States,Indianapolis,United States,1
32025,San Francisco,United States,Kona,United States,1
32026,San Francisco,United States,Lihue,United States,1
32027,San Francisco,United States,Klamath Falls,United States,1
32028,San Francisco,United States,Kansas City,United States,1
32029,San Francisco,United States,Orlando,United States,2
32030,San Francisco,United States,Medford,United States,1
32031,San Francisco,United States,Modesto,United States,1
32032,San Francisco,United States,Monterey,United States,1
32033,San Francisco,United States,New Orleans,United States,1
32034,San Francisco,United States,Kahului,United States,1
32035,San Francisco,United States,Oklahoma City,United States,1
32036,San Francisco,United States,Ontario,United States,1
32037,San Francisco,United States,North Bend,United States,1
32038,San Francisco,United States,Pittsburgh,United States,1
32039,San Francisco,United States,Pasco,United States,1
32040,San Francisco,United States,Redding,United States,1
32041,San Francisco,United States,Redmond-Bend,United States,1
32042,San Francisco,United States,Raleigh-durham,United States,1
32043,San Francisco,United States,Reno,United States,1
32044,San Francisco,United States,San Diego,United States,3
32045,San Francisco,United States,San Antonio,United States,1
32046,San Francisco,United States,Santa Barbara,United States,1
32047,San Francisco,United States,San Luis Obispo,United States,1
32048,San Francisco,United States,Sacramento,United States,1
32049,San Francisco,United States,Santa Ana,United States,2
32050,San Francisco,United States,St. Louis,United States,1
32051,San Francisco,United States,Tucson,United States,1
32052,Springfield,United States,Denver,United States,1
32053,Saint George,United States,Denver,United States,1
32054,Weyers Cave,United States,Washington,United States,1
32055,Shreveport,United States,Denver,United States,1
32056,Shreveport,United States,Houston,United States,1
32057,San Jose,United States,Houston,United States,1
32067,Sacramento,United States,Arcata CA,United States,1
32068,Sacramento,United States,Washington,United States,1
32069,Sacramento,United States,Houston,United States,1
32070,Sacramento,United States,Chicago,United States,2
32071,Sacramento,United States,San Francisco,United States,1
32072,Santa Maria,United States,Los Angeles,United States,1
32073,Santa Ana,United States,Newark,United States,1
32074,Santa Ana,United States,Houston,United States,2
32077,Sarasota,United States,Chicago,United States,1
32078,Saint Cloud,United States,Chicago,United States,1
32079,St. Louis,United States,Cleveland,United States,1
32080,St. Louis,United States,Newark,United States,2
32081,St. Louis,United States,Houston,United States,2
32082,St. Louis,United States,San Francisco,United States,1
32089,Syracuse,United States,Cleveland,United States,1
32090,Syracuse,United States,Newark,United States,1
32095,Tampa,United States,Cleveland,United States,1
32097,Tulsa,United States,Newark,United States,1
32098,Tulsa,United States,Washington,United States,1
32099,Tulsa,United States,Houston,United States,2
32100,Tucson,United States,Denver,United States,2
32101,Tucson,United States,Houston,United States,1
32102,Tucson,United States,San Francisco,United States,1
32103,Tyler,United States,Houston,United States,1
32104,Knoxville,United States,Newark,United States,1
32105,Knoxville,United States,Houston,United States,1
32109,Valparaiso,United States,Houston,United States,1
32111,Bentonville,United States,Denver,United States,1
32112,Bentonville,United States,Newark,United States,1
32113,Bentonville,United States,Houston,United States,1
32120,Yuma,United States,Los Angeles,United States,1
33499,Albuquerque,United States,Baltimore,United States,1
33500,Albuquerque,United States,Dallas,United States,1
33501,Albuquerque,United States,Oakland,United States,1
33502,Albuquerque,United States,San Diego,United States,1
33503,Albuquerque,United States,Seattle,United States,1
33504,Albany,United States,Las Vegas,United States,1
33505,Albany,United States,Orlando,United States,1
33506,Amarillo,United States,Las Vegas,United States,1
33507,Austin,United States,Nashville,United States,1
33508,Austin,United States,Baltimore,United States,1
33509,Austin,United States,Dallas,United States,1
33510,Austin,United States,Lubbock,United States,1
33511,Austin,United States,San Diego,United States,1
33512,Austin,United States,Tampa,United States,1
33513,Windsor Locks,United States,Denver,United States,1
33514,Windsor Locks,United States,Las Vegas,United States,1
33515,Windsor Locks,United States,Fort Myers,United States,1
33516,Branson,United States,Dallas,United States,1
33517,Branson,United States,Houston,United States,1
33518,Branson,United States,Chicago,United States,1
33519,Nashville,United States,Austin,United States,1
33520,Nashville,United States,Boston,United States,1
33521,Nashville,United States,Columbus,United States,1
33522,Nashville,United States,Panama City,United States,1
33523,Nashville,United States,Fort Lauderdale,United States,1
33524,Nashville,United States,Greenville,United States,1
33525,Nashville,United States,Jacksonville,United States,1
33526,Nashville,United States,Las Vegas,United States,1
33527,Nashville,United States,Kansas City,United States,1
33528,Nashville,United States,New Orleans,United States,1
33529,Nashville,United States,Phoenix,United States,1
33530,Nashville,United States,Pensacola,United States,1
33531,Nashville,United States,Raleigh-durham,United States,1
33532,Nashville,United States,San Diego,United States,1
33533,Nashville,United States,San Antonio,United States,1
33534,Nashville,United States,St. Louis,United States,1
33535,Boise,United States,Spokane,United States,1
33536,Boise,United States,Oakland,United States,1
33537,Boston,United States,Nashville,United States,1
33538,Boston,United States,Kansas City,United States,1
33539,Boston,United States,Milwaukee,United States,1
33540,Boston,United States,St. Louis,United States,1
33541,Buffalo,United States,Las Vegas,United States,1
33542,Buffalo,United States,Phoenix,United States,1
33543,Buffalo,United States,Tampa,United States,1
33544,Burbank,United States,Oakland,United States,1
33545,Burbank,United States,San Jose,United States,1
33546,Burbank,United States,Sacramento,United States,1
33547,Baltimore,United States,Birmingham,United States,1
33548,Baltimore,United States,Charleston,United States,1
33549,Baltimore,United States,Panama City,United States,1
33550,Baltimore,United States,Grand Rapids,United States,1
33551,Baltimore,United States,Greenville,United States,1
33552,Baltimore,United States,Jacksonville,United States,1
33553,Baltimore,United States,Little Rock,United States,1
33554,Baltimore,United States,Kansas City,United States,1
33555,Baltimore,United States,Milwaukee,United States,1
33556,Baltimore,United States,Oklahoma City,United States,1
33557,Baltimore,United States,West Palm Beach,United States,1
33558,Baltimore,United States,Seattle,United States,1
33559,Akron,United States,Denver,United States,1
33560,Charleston,United States,Nashville,United States,1
33561,Columbus,United States,Nashville,United States,1
33562,Columbus,United States,Fort Lauderdale,United States,1
33563,Columbus,United States,Las Vegas,United States,1
33564,Dallas,United States,Albuquerque,United States,1
33565,Dallas,United States,Branson,United States,1
33566,Dallas,United States,El Paso,United States,1
33567,Dallas,United States,Harlingen,United States,1
33568,Dallas,United States,Wichita,United States,1
33569,Dallas,United States,Tulsa,United States,1
33570,Dayton,United States,Orlando,United States,1
33571,Denver,United States,Windsor Locks,United States,1
33572,Denver,United States,Akron,United States,1
33573,Denver,United States,Jacksonville,United States,1
33574,Denver,United States,Oakland,United States,1
33575,Denver,United States,Raleigh-durham,United States,1
33576,Panama City,United States,Nashville,United States,1
33577,Panama City,United States,Baltimore,United States,1
33578,Panama City,United States,Houston,United States,1
33579,Panama City,United States,St. Louis,United States,1
33580,El Paso,United States,Austin,United States,1
33581,El Paso,United States,Dallas,United States,1
33582,El Paso,United States,Las Vegas,United States,1
33583,Key West,United States,Orlando,United States,1
33584,Key West,United States,New Orleans,United States,1
33585,Fort Lauderdale,United States,Albany,United States,1
33586,Fort Lauderdale,United States,Nashville,United States,1
33587,Fort Lauderdale,United States,Buffalo,United States,1
33588,Fort Lauderdale,United States,Columbus,United States,1
33589,Fort Lauderdale,United States,Indianapolis,United States,1
33590,Fort Lauderdale,United States,Islip,United States,1
33591,Fort Lauderdale,United States,Jacksonville,United States,1
33592,Fort Lauderdale,United States,Kansas City,United States,1
33593,Fort Lauderdale,United States,Pittsburgh,United States,1
33594,Fort Lauderdale,United States,St. Louis,United States,1
