Week_Ending,Current_Season_Week_Ending_Label,Geography_Name,Geographic_Level,Geography_Name_Order,Geography_Label_Sort_Order,MMWR_Year,MMWR_Week,MMWR_Day,Month_Week,Month_Display_Order,MMWRWeek_Display_Order,Influenza_Season,Race_Ethnicity,Race_Ethnicity_Sort_Order,Point_Estimate,CI_HalfWidth,Lower_CI,Upper_CI,CI_Range,Season_Race,Season_Race_Sort_Order,Current_Through
01/02/2021,01/01/2022,Oregon,State,42,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.4907,3.4152,45.6523,52.4828,45.7-52.5,"2020-2021, Oregon, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Pennsylvania,State,43,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.5907,2.3712,56.701,61.4434,56.7-61.4,"2020-2021, Pennsylvania, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Philadelphia County,Local,44,2,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.526,3.6135,48.9876,56.2146,49.0-56.2,"2020-2021, Philadelphia County, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Rhode Island,State,46,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.6854,4.9742,63.5654,73.5138,63.6-73.5,"2020-2021, Rhode Island, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,South Carolina,State,47,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.4571,3.7801,41.9291,49.4893,41.9-49.5,"2020-2021, South Carolina, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,South Dakota,State,48,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,,,,,,"2020-2021, South Dakota, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Tennessee,State,49,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.4933,3.8436,45.4911,53.1783,45.5-53.2,"2020-2021, Tennessee, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Texas,State,50,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.5087,2.0586,48.8152,52.9325,48.8-52.9,"2020-2021, Texas, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Bexar County,Local,51,2,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.5226,3.6357,48.6205,55.8918,48.6-55.9,"2020-2021, Bexar County, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,City of Houston,Local,52,2,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.4902,3.964,45.0523,52.9804,45.1-53.0,"2020-2021, City of Houston, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Utah,State,54,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.5557,4.139,51.436,59.7139,51.4-59.7,"2020-2021, Utah, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Vermont,State,55,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.6537,4.221,61.1527,69.5946,61.2-69.6,"2020-2021, Vermont, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Virginia,State,56,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.6198,3.3158,58.6641,65.2957,58.7-65.3,"2020-2021, Virginia, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Washington,State,57,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.5653,3.774,52.7531,60.3012,52.8-60.3,"2020-2021, Washington, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,West Virginia,State,58,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.4505,3.5352,41.5177,48.5882,41.5-48.6,"2020-2021, West Virginia, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Wisconsin,State,59,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.5339,3.9375,49.4557,57.3306,49.5-57.3,"2020-2021, Wisconsin, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Wyoming,State,60,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.4266,4.5952,38.0631,47.2534,38.1-47.3,"2020-2021, Wyoming, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Puerto Rico,State,62,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.215,2.6237,18.8762,24.1236,18.9-24.1,"2020-2021, Puerto Rico, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Virgin Islands,State,63,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,,,,,,"2020-2021, Virgin Islands, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,Guam,State,64,1,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,,,,,,"2020-2021, Guam, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,National,National,0,0,2020,53,7,January Week 1,4,14,2020-2021,Overall,1,0.5259,0.647,51.9385,53.2325,51.9-53.2,"2020-2021, National, Overall",2-1,06/26/2021
01/02/2021,01/01/2022,National,National,0,0,2020,53,7,January Week 1,4,14,2020-2021,"Black, Non-Hispanic",3,0.4077,1.7531,39.0132,42.5195,39.0-42.5,"2020-2021, National, Black, Non-Hispanic",2-3,06/26/2021
01/02/2021,01/01/2022,National,National,0,0,2020,53,7,January Week 1,4,14,2020-2021,Hispanic,4,0.5088,1.462,49.4169,52.3408,49.4-52.3,"2020-2021, National, Hispanic",2-4,06/26/2021
01/02/2021,01/01/2022,National,National,0,0,2020,53,7,January Week 1,4,14,2020-2021,"Other, Non-Hispanic",5,0.5564,1.7742,53.8633,57.4117,53.9-57.4,"2020-2021, National, Other, Non-Hispanic",2-5,06/26/2021
01/02/2021,01/01/2022,National,National,0,0,2020,53,7,January Week 1,4,14,2020-2021,"White, Non-Hispanic",7,0.5607,0.8493,55.2221,56.9207,55.2-56.9,"2020-2021, National, White, Non-Hispanic",2-7,06/26/2021
01/09/2021,01/08/2022,National,National,0,0,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5306,0.7437,52.315,53.8024,52.3-53.8,"2020-2021, National, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Alabama,State,1,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4511,3.712,41.4026,48.8266,41.4-48.8,"2020-2021, Alabama, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Alaska,State,2,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4545,3.9791,41.4753,49.4335,41.5-49.4,"2020-2021, Alaska, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Arizona,State,3,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4624,3.6073,42.6278,49.8423,42.6-49.8,"2020-2021, Arizona, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Arkansas,State,4,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5159,3.8398,47.748,55.4276,47.7-55.4,"2020-2021, Arkansas, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,California,State,5,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5145,2.7123,48.7337,54.1584,48.7-54.2,"2020-2021, California, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Colorado,State,6,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.6005,3.8878,56.1594,63.9351,56.2-63.9,"2020-2021, Colorado, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Connecticut,State,7,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.699,3.9142,65.9812,73.8095,66.0-73.8,"2020-2021, Connecticut, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Delaware,State,8,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5277,3.9303,48.8391,56.6997,48.8-56.7,"2020-2021, Delaware, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,District of Columbia,State,9,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.6462,3.3965,61.222,68.0149,61.2-68.0,"2020-2021, District of Columbia, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Florida,State,10,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.406,3.2548,37.3477,43.8573,37.3-43.9,"2020-2021, Florida, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Georgia,State,11,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4394,3.4501,40.4871,47.3873,40.5-47.4,"2020-2021, Georgia, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Hawaii,State,12,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.547,4.8917,49.8126,59.596,49.8-59.6,"2020-2021, Hawaii, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Idaho,State,13,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4376,4.1056,39.6498,47.861,39.6-47.9,"2020-2021, Idaho, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Illinois,State,14,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5343,2.7249,50.7055,56.1553,50.7-56.2,"2020-2021, Illinois, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,City of Chicago,Local,15,2,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5412,4.9561,49.161,59.0733,49.2-59.1,"2020-2021, City of Chicago, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Indiana,State,17,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5135,3.8113,47.5427,55.1653,47.5-55.2,"2020-2021, Indiana, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Iowa,State,18,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5785,4.3553,53.4925,62.2031,53.5-62.2,"2020-2021, Iowa, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Kansas,State,19,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5271,4.1997,48.5058,56.9053,48.5-56.9,"2020-2021, Kansas, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Kentucky,State,20,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4731,3.4545,43.851,50.7599,43.9-50.8,"2020-2021, Kentucky, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Louisiana,State,21,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4562,3.3573,42.2585,48.9731,42.3-49.0,"2020-2021, Louisiana, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Maine,State,22,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.6037,4.2623,56.1103,64.635,56.1-64.6,"2020-2021, Maine, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Maryland,State,23,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.6407,3.0002,61.0743,67.0748,61.1-67.1,"2020-2021, Maryland, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Massachusetts,State,24,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.7556,4.0572,71.5063,79.6209,71.5-79.6,"2020-2021, Massachusetts, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Michigan,State,25,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5092,3.9973,46.9215,54.916,46.9-54.9,"2020-2021, Michigan, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Minnesota,State,26,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.581,4.1238,53.9781,62.2257,54.0-62.2,"2020-2021, Minnesota, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Mississippi,State,27,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.3798,3.7621,34.2155,41.7397,34.2-41.7,"2020-2021, Mississippi, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Missouri,State,28,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5402,3.6654,50.3511,57.6818,50.4-57.7,"2020-2021, Missouri, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Montana,State,29,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4757,3.852,43.7225,51.4264,43.7-51.4,"2020-2021, Montana, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Nebraska,State,30,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.6883,5.4634,63.3626,74.2895,63.4-74.3,"2020-2021, Nebraska, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Nevada,State,31,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.3895,4.209,34.7376,43.1557,34.7-43.2,"2020-2021, Nevada, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,New Hampshire,State,32,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.602,4.1912,56.0043,64.3867,56.0-64.4,"2020-2021, New Hampshire, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,New Jersey,State,33,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.6432,3.9093,60.4116,68.2301,60.4-68.2,"2020-2021, New Jersey, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,New Mexico,State,34,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5119,4.2312,46.9617,55.4241,47.0-55.4,"2020-2021, New Mexico, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,New York,State,35,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.6004,3.2797,56.7586,63.3179,56.8-63.3,"2020-2021, New York, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,New York City,Local,36,2,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.6076,4.6165,56.1437,65.3765,56.1-65.4,"2020-2021, New York City, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,North Carolina,State,38,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5555,4.3849,51.1701,59.9399,51.2-59.9,"2020-2021, North Carolina, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,North Dakota,State,39,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.596,5.4713,54.1289,65.0716,54.1-65.1,"2020-2021, North Dakota, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Ohio,State,40,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5564,4.1386,51.4987,59.776,51.5-59.8,"2020-2021, Ohio, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Oklahoma,State,41,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4436,3.6776,40.6829,48.038,40.7-48.0,"2020-2021, Oklahoma, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Oregon,State,42,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4907,3.4152,45.6523,52.4828,45.7-52.5,"2020-2021, Oregon, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Pennsylvania,State,43,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5907,2.3712,56.701,61.4434,56.7-61.4,"2020-2021, Pennsylvania, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Philadelphia County,Local,44,2,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.526,3.6135,48.9876,56.2146,49.0-56.2,"2020-2021, Philadelphia County, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Rhode Island,State,46,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.6854,4.9742,63.5654,73.5138,63.6-73.5,"2020-2021, Rhode Island, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,South Carolina,State,47,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4571,3.7801,41.9291,49.4893,41.9-49.5,"2020-2021, South Carolina, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,South Dakota,State,48,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.6006,5.1317,54.9328,65.1962,54.9-65.2,"2020-2021, South Dakota, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Tennessee,State,49,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4933,3.8436,45.4911,53.1783,45.5-53.2,"2020-2021, Tennessee, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Texas,State,50,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5087,2.0586,48.8152,52.9325,48.8-52.9,"2020-2021, Texas, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Bexar County,Local,51,2,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5226,3.6357,48.6205,55.8918,48.6-55.9,"2020-2021, Bexar County, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,City of Houston,Local,52,2,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4902,3.964,45.0523,52.9804,45.1-53.0,"2020-2021, City of Houston, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Utah,State,54,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5557,4.139,51.436,59.7139,51.4-59.7,"2020-2021, Utah, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Vermont,State,55,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.6554,4.2335,61.3051,69.7721,61.3-69.8,"2020-2021, Vermont, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Virginia,State,56,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.6198,3.3158,58.6641,65.2957,58.7-65.3,"2020-2021, Virginia, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Washington,State,57,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5685,3.8238,53.0309,60.6785,53.0-60.7,"2020-2021, Washington, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,West Virginia,State,58,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4525,3.5708,41.6813,48.8228,41.7-48.8,"2020-2021, West Virginia, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Wisconsin,State,59,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.5339,3.9375,49.4557,57.3306,49.5-57.3,"2020-2021, Wisconsin, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Wyoming,State,60,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.4273,4.5972,38.1283,47.3225,38.1-47.3,"2020-2021, Wyoming, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Puerto Rico,State,62,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,0.215,2.6237,18.8762,24.1236,18.9-24.1,"2020-2021, Puerto Rico, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Virgin Islands,State,63,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,,,,,,"2020-2021, Virgin Islands, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,Guam,State,64,1,2021,1,7,January Week 2,4,15,2020-2021,Overall,1,,,,,,"2020-2021, Guam, Overall",2-1,06/26/2021
01/09/2021,01/08/2022,National,National,0,0,2021,1,7,January Week 2,4,15,2020-2021,"Black, Non-Hispanic",3,0.4081,1.7552,39.0545,42.5649,39.1-42.6,"2020-2021, National, Black, Non-Hispanic",2-3,06/26/2021
01/09/2021,01/08/2022,National,National,0,0,2021,1,7,January Week 2,4,15,2020-2021,Hispanic,4,0.5145,1.5344,49.9204,52.9891,49.9-53.0,"2020-2021, National, Hispanic",2-4,06/26/2021
01/09/2021,01/08/2022,National,National,0,0,2021,1,7,January Week 2,4,15,2020-2021,"Other, Non-Hispanic",5,0.5569,1.7772,53.9128,57.4672,53.9-57.5,"2020-2021, National, Other, Non-Hispanic",2-5,06/26/2021
01/09/2021,01/08/2022,National,National,0,0,2021,1,7,January Week 2,4,15,2020-2021,"White, Non-Hispanic",7,0.5663,1.0587,55.5731,57.6905,55.6-57.7,"2020-2021, National, White, Non-Hispanic",2-7,06/26/2021
01/16/2021,01/15/2022,Alabama,State,1,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.4511,3.712,41.4026,48.8266,41.4-48.8,"2020-2021, Alabama, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Alaska,State,2,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.4545,3.9791,41.4753,49.4335,41.5-49.4,"2020-2021, Alaska, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Arizona,State,3,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.4624,3.6073,42.6278,49.8423,42.6-49.8,"2020-2021, Arizona, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Arkansas,State,4,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.5206,3.9209,48.1427,55.9845,48.1-56.0,"2020-2021, Arkansas, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,California,State,5,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.5145,2.7123,48.7337,54.1584,48.7-54.2,"2020-2021, California, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Colorado,State,6,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.6055,4.0327,56.5183,64.5836,56.5-64.6,"2020-2021, Colorado, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Connecticut,State,7,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.7005,3.9265,66.1267,73.9797,66.1-74.0,"2020-2021, Connecticut, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Delaware,State,8,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.5509,5.9462,49.1414,61.0337,49.1-61.0,"2020-2021, Delaware, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,District of Columbia,State,9,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.6482,3.4094,61.4101,68.2288,61.4-68.2,"2020-2021, District of Columbia, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Florida,State,10,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.406,3.2548,37.3477,43.8573,37.3-43.9,"2020-2021, Florida, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Georgia,State,11,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.4417,3.4821,40.6924,47.6566,40.7-47.7,"2020-2021, Georgia, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Hawaii,State,12,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.5552,5.1802,50.3374,60.6978,50.3-60.7,"2020-2021, Hawaii, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Idaho,State,13,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.4457,4.2166,40.352,48.7852,40.4-48.8,"2020-2021, Idaho, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Illinois,State,14,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.5343,2.7249,50.7055,56.1553,50.7-56.2,"2020-2021, Illinois, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,City of Chicago,Local,15,2,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.5412,4.9561,49.161,59.0733,49.2-59.1,"2020-2021, City of Chicago, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Indiana,State,17,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.5135,3.8113,47.5427,55.1653,47.5-55.2,"2020-2021, Indiana, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Iowa,State,18,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.5785,4.3553,53.4925,62.2031,53.5-62.2,"2020-2021, Iowa, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Kansas,State,19,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.5379,4.4356,49.3591,58.2303,49.4-58.2,"2020-2021, Kansas, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Kentucky,State,20,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.4731,3.4545,43.851,50.7599,43.9-50.8,"2020-2021, Kentucky, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Louisiana,State,21,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.4602,3.4559,42.5659,49.4777,42.6-49.5,"2020-2021, Louisiana, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Maine,State,22,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.6037,4.2623,56.1103,64.635,56.1-64.6,"2020-2021, Maine, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Maryland,State,23,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.6407,3.0002,61.0743,67.0748,61.1-67.1,"2020-2021, Maryland, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Massachusetts,State,24,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.7609,4.1569,71.9372,80.2509,71.9-80.3,"2020-2021, Massachusetts, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Michigan,State,25,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.5092,3.9973,46.9215,54.916,46.9-54.9,"2020-2021, Michigan, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Minnesota,State,26,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.581,4.1238,53.9781,62.2257,54.0-62.2,"2020-2021, Minnesota, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Mississippi,State,27,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.3798,3.7621,34.2155,41.7397,34.2-41.7,"2020-2021, Mississippi, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Missouri,State,28,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.5402,3.6654,50.3511,57.6818,50.4-57.7,"2020-2021, Missouri, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Montana,State,29,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.4829,3.8825,44.4097,52.1748,44.4-52.2,"2020-2021, Montana, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Nebraska,State,30,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.6883,5.4634,63.3626,74.2895,63.4-74.3,"2020-2021, Nebraska, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,Nevada,State,31,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.3895,4.209,34.7376,43.1557,34.7-43.2,"2020-2021, Nevada, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,New Hampshire,State,32,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.6096,4.4493,56.5094,65.408,56.5-65.4,"2020-2021, New Hampshire, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,New Jersey,State,33,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.6432,3.9093,60.4116,68.2301,60.4-68.2,"2020-2021, New Jersey, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,New Mexico,State,34,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.5119,4.2312,46.9617,55.4241,47.0-55.4,"2020-2021, New Mexico, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,New York,State,35,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.6016,3.3052,56.8597,63.4701,56.9-63.5,"2020-2021, New York, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,New York City,Local,36,2,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.6076,4.6165,56.1437,65.3765,56.1-65.4,"2020-2021, New York City, Overall",2-1,06/26/2021
01/16/2021,01/15/2022,North Carolina,State,38,1,2021,2,7,January Week 3,4,16,2020-2021,Overall,1,0.5555,4.3849,51.1701,59.9399,51.2-59.9,"2020-2021, North Carolina, Overall",2-1,06/26/2021
