date,age_group,boosted_case_count,vax_case_count,unvax_case_count,boosted_hosp_count,vax_hosp_count,unvax_hosp_count,boosted_death_count,vax_death_count,unvax_death_count,boosted_caserate,vax_caserate,unvax_caserate,boosted_hosprate,vax_hosprate,unvax_hosprate,boosted_deathrate,vax_deathrate,unvax_deathrate
8/12/2021,Age 18-49,0,1852,5807,0,24,257,0,1,15,NA,17.16622237,95.2518097,NA,0.172102807,4.724141022,NA,0.006884112,0.213063903
8/12/2021,Age 50-64,0,835,1267,0,30,215,0,2,20,NA,13.765053,84.18222851,NA,0.481093334,13.95782896,NA,0.028918179,1.216734913
8/12/2021,Age 65+,0,593,528,0,61,156,0,12,41,NA,10.3249231,60.89354824,NA,1.349344833,19.41915463,NA,0.163296508,3.971700404
8/11/2021,Age 12-17,0,109,1266,0,0,5,0,0,0,NA,7.796283929,59.98842747,NA,0,0.570330771,NA,0,0
8/11/2021,Age 18-49,0,2019,6458,0,15,276,0,0,17,NA,17.30622916,95.41321155,NA,0.158608253,4.775899447,NA,0.005516809,0.197371355
8/11/2021,Age 50-64,0,825,1369,0,22,217,0,2,13,NA,13.52554199,83.60885731,NA,0.457868542,13.78070695,NA,0.023682856,1.170524002
8/11/2021,Age 65+,0,546,547,0,65,159,0,6,39,NA,10.046138,59.8323923,NA,1.381523114,19.07496567,NA,0.151910218,3.639993448
8/10/2021,Age 12-17,0,106,1231,0,0,6,0,0,0,NA,7.449872829,57.1836217,NA,0.023801511,0.643380082,NA,0,0.008578401
8/10/2021,Age 18-49,0,2223,6754,0,19,326,0,1,9,NA,17.42971145,94.18584863,NA,0.157522364,4.794986451,NA,0.006908876,0.176963605
8/10/2021,Age 50-64,0,896,1390,0,23,227,0,1,24,NA,13.43137208,81.90413471,NA,0.458336682,13.79901302,NA,0.021072951,1.173551781
8/10/2021,Age 65+,0,592,566,0,76,184,0,10,33,NA,9.861802566,58.5215824,NA,1.37646561,19.06569719,NA,0.154852381,3.328654628
8/9/2021,Age 12-17,0,123,1299,0,0,9,0,0,0,NA,7.223210872,54.78779121,NA,0.023957582,0.655784226,NA,0,0.008516678
8/9/2021,Age 18-49,0,2100,6791,0,22,301,0,1,14,NA,17.45876231,92.22120826,NA,0.155053634,4.698985475,NA,0.00553763,0.183327975
8/9/2021,Age 50-64,0,906,1492,0,34,225,0,2,27,NA,13.21886756,80.52408912,NA,0.466734402,13.56328234,NA,0.023732258,1.069506134
8/9/2021,Age 65+,0,620,603,0,90,200,0,4,23,NA,9.703226446,57.12966803,NA,1.3771581,18.89860525,NA,0.146323048,3.03696595
8/8/2021,Age 12-17,0,74,582,0,0,11,0,0,0,NA,6.833427975,51.93466355,NA,0.024061366,0.685578186,NA,0,0.008463928
8/8/2021,Age 18-49,0,1248,3572,0,17,224,0,0,11,NA,17.32295319,90.38512178,NA,0.140036679,4.684946137,NA,0.004159505,0.172893963
8/8/2021,Age 50-64,0,548,855,0,28,155,0,1,14,NA,12.83948902,78.12135075,NA,0.440738883,13.31679871,NA,0.023752395,0.967087779
8/8/2021,Age 65+,0,374,354,0,58,135,0,11,35,NA,9.505750893,54.87443712,NA,1.325983367,17.89383819,NA,0.152114975,3.146549325
8/7/2021,Age 12-17,0,78,716,0,0,12,0,0,0,NA,6.65886147,51.62756424,NA,0.024082682,0.650093613,NA,0,0.008442774
8/7/2021,Age 18-49,0,1328,4017,0,7,277,0,1,12,NA,17.25933567,90.44415857,NA,0.133158903,4.726411933,NA,0.004161216,0.153392679
8/7/2021,Age 50-64,0,544,923,0,24,162,0,0,15,NA,12.70765292,77.13066216,NA,0.4355552,13.11568692,NA,0.023757556,0.92649444
8/7/2021,Age 65+,0,391,390,0,62,136,0,8,23,NA,9.434667653,54.62284934,NA,1.32894771,17.71831914,NA,0.132033682,2.849437288
8/6/2021,Age 12-17,0,93,911,0,0,11,0,0,0,NA,6.420692477,50.68148862,NA,0.024183399,0.63057592,NA,0,0.008407679
8/6/2021,Age 18-49,0,1698,5495,0,21,268,0,1,9,NA,17.06178008,89.25764134,NA,0.131949618,4.570514946,NA,0.002777887,0.152907975
8/6/2021,Age 50-64,0,682,1214,0,22,210,0,3,10,NA,12.55383693,75.40250955,NA,0.409479108,12.93712911,NA,0.026418007,0.884261425
8/6/2021,Age 65+,0,488,477,0,59,135,0,6,32,NA,9.279329435,53.38019119,NA,1.297728003,17.28222459,NA,0.126327505,2.877499009
8/5/2021,Age 12-17,0,76,937,0,0,12,0,0,0,NA,6.091713673,49.70588805,NA,0.048733709,0.651059491,NA,0,0.008346917
8/5/2021,Age 18-49,0,1932,6070,0,14,288,0,0,9,NA,16.85220683,87.17014724,NA,0.132245139,4.450634546,NA,0.001392054,0.13313864
8/5/2021,Age 50-64,0,739,1257,0,21,205,0,0,16,NA,12.37208338,73.17861102,NA,0.415312613,12.54190266,NA,0.021162426,0.850136585
8/5/2021,Age 65+,0,494,482,0,72,141,0,8,23,NA,9.011537468,51.88254369,NA,1.252480184,17.07114119,NA,0.129269744,2.522068096
8/4/2021,Age 12-17,0,76,990,0,2,14,0,0,1,NA,5.984911645,48.16351801,NA,0.049056653,0.613970772,NA,0,0.008296902
8/4/2021,Age 18-49,0,2085,6154,0,14,294,0,1,9,NA,16.57154568,84.92799849,NA,0.136689797,4.280969702,NA,0.001394794,0.123125235
8/4/2021,Age 50-64,0,784,1244,0,22,227,0,1,14,NA,12.07042124,70.44194694,NA,0.434302125,12.26151822,NA,0.021185469,0.78891939
8/4/2021,Age 65+,0,480,486,0,63,163,0,7,22,NA,8.731638913,50.25558555,NA,1.181271755,16.78604932,NA,0.120713902,2.376029385
8/3/2021,Age 12-17,0,83,998,0,0,8,0,0,0,NA,5.979126425,46.0739812,NA,0.037060701,0.56922197,NA,0,0
8/3/2021,Age 18-49,0,2220,6132,0,17,296,0,0,12,NA,16.33590215,82.63187048,NA,0.138368781,4.17699565,NA,0.001397664,0.110851946
8/3/2021,Age 50-64,0,810,1297,0,26,211,0,2,14,NA,11.63597547,67.52533643,NA,0.437442687,11.54117546,NA,0.02386051,0.766258371
8/3/2021,Age 65+,0,535,500,0,76,179,0,7,17,NA,8.540506761,48.52661512,NA,1.164614558,16.31747886,NA,0.109272477,2.265370239
8/2/2021,Age 12-17,0,88,1002,0,0,13,0,0,0,NA,5.588554441,43.44652473,NA,0.049786677,0.565838091,NA,0,0
8/2/2021,Age 18-49,0,1983,6200,0,11,304,0,0,10,NA,15.65335319,79.92970377,NA,0.137260971,4.06191276,NA,0.001400622,0.086923523
8/2/2021,Age 50-64,0,758,1288,0,24,207,0,2,17,NA,11.11884898,64.1919167,NA,0.432650366,11.05328692,NA,0.021234374,0.753205241
8/2/2021,Age 65+,0,550,485,0,72,146,0,6,30,NA,8.044192191,45.86082309,NA,1.10478176,15.32654451,NA,0.109327362,2.17253344
8/1/2021,Age 12-17,0,59,561,0,0,7,0,0,0,NA,5.389719323,41.64607817,NA,0.050136924,0.497631884,NA,0,0
8/1/2021,Age 18-49,0,1197,3668,0,12,245,0,0,3,NA,15.31454193,77.5440449,NA,0.143139675,3.978118615,NA,0.00140333,0.084292095
8/1/2021,Age 50-64,0,497,769,0,26,137,0,1,10,NA,10.77714709,61.44475916,NA,0.457019058,10.51115138,NA,0.018599613,0.637607756
8/1/2021,Age 65+,0,349,343,0,59,126,0,4,18,NA,7.604505609,43.92063144,NA,1.053462927,14.80946147,NA,0.097862676,1.86176087
7/31/2021,Age 12-17,0,56,629,0,0,10,0,0,0,NA,4.988392877,40.32356567,NA,0.062826107,0.480430205,NA,0,0
7/31/2021,Age 18-49,0,1169,3640,0,6,218,0,0,12,NA,15.01463249,75.68036926,NA,0.137632961,3.858022346,NA,0.001404418,0.086513228
7/31/2021,Age 50-64,0,482,776,0,14,149,0,1,11,NA,10.3639476,59.49474412,NA,0.435929061,10.23414468,NA,0.021264832,0.589891231
7/31/2021,Age 65+,0,336,325,0,51,113,0,6,25,NA,7.300317742,42.12598392,NA,1.007535966,14.42531685,NA,0.092117574,1.826417609
7/30/2021,Age 12-17,0,62,838,0,2,14,0,0,0,NA,4.827599716,38.51928276,NA,0.063188478,0.462328725,NA,0,0
7/30/2021,Age 18-49,0,1520,4801,0,21,227,0,0,1,NA,14.71902673,74.06301126,NA,0.137850212,3.815324845,NA,0.001406635,0.06996317
7/30/2021,Age 50-64,0,607,1030,0,24,177,0,1,7,NA,10.07521211,57.93038181,NA,0.452280449,10.04238615,NA,0.021283786,0.541318213
7/30/2021,Age 65+,0,393,403,0,43,127,0,7,12,NA,7.028925772,40.68075616,NA,0.944484905,14.22982467,NA,0.083506287,1.603598272
7/29/2021,Age 12-17,0,64,787,0,0,8,0,0,0,NA,4.525127972,35.80826023,NA,0.050987357,0.386942029,NA,0,0
7/29/2021,Age 18-49,0,1707,5273,0,17,224,0,0,5,NA,14.22201135,71.08622955,NA,0.131136928,3.756051145,NA,0.001410074,0.081299808
7/29/2021,Age 50-64,0,620,1007,0,28,182,0,0,10,NA,9.623305408,55.11638716,NA,0.45025986,9.557593931,NA,0.023978336,0.538717637
7/29/2021,Age 65+,0,395,398,0,47,128,0,5,15,NA,6.600724726,38.4632469,NA,0.898920172,13.47727943,NA,0.083553478,1.63208003
7/28/2021,Age 12-17,0,72,770,0,1,9,0,0,0,NA,4.213574802,33.71803826,NA,0.051385059,0.369029208,NA,0,0
7/28/2021,Age 18-49,0,1892,5321,0,15,257,0,1,4,NA,13.55067026,67.45701479,NA,0.118692002,3.718540734,NA,0.001413,0.085669992
7/28/2021,Age 50-64,0,615,971,0,23,157,0,2,12,NA,9.156524342,52.19519671,NA,0.421418831,8.976833477,NA,0.026672078,0.536759115
7/28/2021,Age 65+,0,412,395,0,57,139,0,3,16,NA,6.295653578,36.25722124,NA,0.908026958,12.63382119,NA,0.086478758,1.560352418
7/27/2021,Age 12-17,0,48,711,0,1,8,0,0,0,NA,3.910031471,31.49662138,NA,0.038841372,0.335410268,NA,0,0
7/27/2021,Age 18-49,0,1708,5120,0,16,254,0,0,2,NA,13.01879339,64.237949,NA,0.113280778,3.550052661,NA,0,0.080787934
7/27/2021,Age 50-64,0,610,977,0,24,165,0,1,13,NA,8.782750795,49.51188511,NA,0.421913842,8.576281087,NA,0.026703408,0.479533996
7/27/2021,Age 65+,0,361,353,0,55,124,0,7,12,NA,5.903852744,33.78218406,NA,0.87101296,11.52844221,NA,0.083640317,1.438963759
7/26/2021,Age 12-17,0,69,809,0,0,5,0,0,0,NA,3.877035574,29.66002789,NA,0.026107984,0.302004571,NA,0,0
7/26/2021,Age 18-49,0,1720,5295,0,15,274,0,0,9,NA,12.519858,61.37031047,NA,0.110694732,3.356925842,NA,0,0.092033608
7/26/2021,Age 50-64,0,625,1023,0,33,154,0,1,5,NA,8.199437701,46.69831346,NA,0.403689303,8.012776335,NA,0.02940783,0.404314402
7/26/2021,Age 65+,0,396,378,0,54,118,0,2,12,NA,5.540506571,31.68492735,NA,0.807990542,10.66175281,NA,0.069256332,1.434915088
7/25/2021,Age 12-17,0,26,408,0,1,5,0,0,0,NA,3.384631796,27.36049137,NA,0.026339547,0.300751713,NA,0,0
7/25/2021,Age 18-49,0,975,2917,0,8,196,0,0,4,NA,12.00230523,57.88421372,NA,0.105245952,3.106306741,NA,0,0.082590135
7/25/2021,Age 50-64,0,340,570,0,18,109,0,2,5,NA,7.69775962,43.21941109,NA,0.350628133,7.500889529,NA,0.029442057,0.412136787
7/25/2021,Age 65+,0,243,239,0,43,104,0,2,16,NA,5.191007869,30.37587187,NA,0.747759198,10.45262879,NA,0.069290428,1.414766635
7/24/2021,Age 12-17,0,41,426,0,0,8,0,0,0,NA,3.287583984,26.50497316,NA,0.013203149,0.300294866,NA,0,0
7/24/2021,Age 18-49,0,942,3031,0,6,204,0,0,5,NA,11.69258735,56.32786069,NA,0.106749124,2.988020923,NA,0,0.075617094
7/24/2021,Age 50-64,0,370,629,0,20,132,0,1,6,NA,7.494649118,41.8503202,NA,0.329346853,7.281498335,NA,0.02409855,0.429937716
7/24/2021,Age 65+,0,241,244,0,29,103,0,3,12,NA,4.891421558,28.70908581,NA,0.690112014,9.680583975,NA,0.066412453,1.214231323
7/23/2021,Age 12-17,0,35,531,0,1,5,0,0,0,NA,3.018118951,25.4963217,NA,0.013295678,0.252048902,NA,0,0
7/23/2021,Age 18-49,0,1142,3646,0,16,208,0,0,6,NA,11.41254112,54.17993848,NA,0.119756834,2.82318147,NA,0,0.068579307
7/23/2021,Age 50-64,0,432,757,0,23,130,0,2,7,NA,7.1559375,39.67458267,NA,0.30553441,6.750791257,NA,0.024121138,0.437889163
7/23/2021,Age 65+,0,243,279,0,27,85,0,7,14,NA,4.638723451,26.82206524,NA,0.670102018,8.752463395,NA,0.069320898,1.212390565
7/22/2021,Age 12-17,0,37,548,0,0,6,0,0,0,NA,2.902554396,24.24045212,NA,0,0.266464718,NA,0,0
7/22/2021,Age 18-49,0,1211,3804,0,8,213,0,0,7,NA,11.0873376,51.95268982,NA,0.111502364,2.648764993,NA,0,0.056938198
7/22/2021,Age 50-64,0,441,713,0,17,123,0,1,10,NA,6.729587459,37.29180822,NA,0.263063251,6.339425752,NA,0.021474551,0.454113593
7/22/2021,Age 65+,0,288,273,0,50,80,0,6,11,NA,4.543307693,25.0986438,NA,0.687854473,8.360695987,NA,0.049132462,1.158908355
7/21/2021,Age 12-17,0,46,511,0,0,5,0,0,0,NA,2.768128528,22.62473632,NA,0,0.241934055,NA,0,0
7/21/2021,Age 18-49,0,1496,4017,0,11,189,0,0,2,NA,10.64038832,49.47185632,NA,0.111762764,2.463489105,NA,0,0.047680434
7/21/2021,Age 50-64,0,471,700,0,23,117,0,2,6,NA,6.359456022,34.85194665,NA,0.26072157,5.837316434,NA,0.018814959,0.434404944
7/21/2021,Age 65+,0,275,253,0,44,75,0,2,9,NA,4.30017177,23.65479646,NA,0.636205642,8.121535142,NA,0.03759397,1.122488597
7/20/2021,Age 12-17,0,43,499,0,0,4,0,0,0,NA,2.482263473,21.09614972,NA,0,0.233106627,NA,0,0
7/20/2021,Age 18-49,0,1336,3963,0,14,175,0,0,7,NA,9.730084246,46.26866786,NA,0.10341985,2.306078384,NA,0,0.049787757
7/20/2021,Age 50-64,0,388,690,0,17,107,0,2,5,NA,5.805295086,32.87024316,NA,0.247606466,5.591097602,NA,0.016148248,0.432859169
7/20/2021,Age 65+,0,234,233,0,33,74,0,2,12,NA,3.955509402,21.85688742,NA,0.584501024,7.669660797,NA,0.031829264,1.086260971
7/19/2021,Age 12-17,0,29,534,0,0,5,0,0,0,NA,2.280912131,19.44356447,NA,0,0.239757557,NA,0,0
7/19/2021,Age 18-49,0,1337,3853,0,11,169,0,0,5,NA,9.016526317,43.09723929,NA,0.093637036,2.185421784,NA,0,0.038340733
7/19/2021,Age 50-64,0,434,660,0,13,101,0,1,6,NA,5.440215323,30.69133099,NA,0.23453852,5.371207472,NA,0.01078338,0.440115662
7/19/2021,Age 65+,0,274,304,0,33,107,0,2,11,NA,3.735439712,20.68933382,NA,0.547285353,7.448816459,NA,0.031852587,1.050053421
7/18/2021,Age 12-17,0,18,305,0,0,5,0,0,0,NA,2.138372849,17.55439703,NA,0,0.208337899,NA,0,0
7/18/2021,Age 18-49,0,751,2268,0,9,146,0,0,1,NA,8.225831158,40.29952106,NA,0.090869255,2.088804487,NA,0,0.03601387
7/18/2021,Age 50-64,0,263,426,0,10,86,0,0,7,NA,4.953223468,29.03545821,NA,0.221222399,5.188743921,NA,0.008093502,0.45703962
7/18/2021,Age 65+,0,139,140,0,23,58,0,1,4,NA,3.351322433,18.35001273,NA,0.483725883,6.569959915,NA,0.028965622,0.983036396
7/17/2021,Age 12-17,0,19,309,0,0,2,0,0,0,NA,2.041151858,16.45618743,NA,0,0.18516104,NA,0,0
7/17/2021,Age 18-49,0,732,2150,0,15,135,0,0,2,NA,7.834439356,38.59504581,NA,0.086552451,2.00739247,NA,0,0.04275836
7/17/2021,Age 50-64,0,241,403,0,11,76,0,1,7,NA,4.643354867,27.55903713,NA,0.218542559,4.900778059,NA,0.010792225,0.456928119
7/17/2021,Age 65+,0,153,133,0,22,48,0,4,12,NA,3.223961945,17.77414905,NA,0.475049199,6.306956114,NA,0.031863056,0.999283956
7/16/2021,Age 12-17,0,24,387,0,0,7,0,0,0,NA,1.885202692,15.18887528,NA,0,0.192361642,NA,0,0
7/16/2021,Age 18-49,0,893,2756,0,10,136,0,0,1,NA,7.388935417,37.21591288,NA,0.066449859,1.919966543,NA,0,0.042665923
7/16/2021,Age 50-64,0,269,514,0,7,88,0,1,9,NA,4.428673207,26.58662736,NA,0.210632018,4.790061266,NA,0.010801642,0.42896071
7/16/2021,Age 65+,0,209,180,0,33,63,0,0,11,NA,2.990189484,17.43596454,NA,0.47228768,6.199090582,NA,0.034769645,0.883247735
7/15/2021,Age 12-17,0,25,354,0,0,3,0,0,0,NA,1.709405362,13.64783309,NA,0,0.153088425,NA,0,0
7/15/2021,Age 18-49,0,881,2782,0,8,135,0,0,3,NA,6.850325784,34.94122947,NA,0.059379145,1.834537595,NA,0,0.044744819
7/15/2021,Age 50-64,0,300,458,0,16,70,0,0,8,NA,4.194962718,24.64155434,NA,0.213669926,4.536892677,NA,0.01081873,0.418105796
7/15/2021,Age 65+,0,203,190,0,32,67,0,2,9,NA,2.661599924,16.45160286,NA,0.408807831,5.902359003,NA,0.034792156,0.864157534
7/14/2021,Age 12-17,0,23,327,0,0,4,0,0,0,NA,1.526916366,12.4043917,NA,0,0.129529889,NA,0,0
7/14/2021,Age 18-49,0,844,2673,0,5,123,0,0,3,NA,6.298593087,32.63907464,NA,0.066774667,1.703412325,NA,0.001451623,0.042362348
7/14/2021,Age 50-64,0,262,494,0,18,92,0,1,6,NA,3.77253974,23.38834454,NA,0.189574861,4.449014384,NA,0.010832849,0.363365717
7/14/2021,Age 65+,0,155,148,0,26,49,0,0,7,NA,2.375994897,14.98822644,NA,0.385845325,5.429574437,NA,0.029010927,0.894091599
7/13/2021,Age 12-17,0,26,298,0,0,5,0,0,0,NA,1.297050507,11.64478228,NA,0,0.121299815,NA,0,0
7/13/2021,Age 18-49,0,821,2627,0,7,125,0,0,2,NA,5.873028016,30.82660488,NA,0.071302867,1.679512344,NA,0.001455161,0.042209966
7/13/2021,Age 50-64,0,249,462,0,12,85,0,0,6,NA,3.498320454,21.67948766,NA,0.15457695,4.175243349,NA,0.008135629,0.335431812
7/13/2021,Age 65+,0,157,166,0,20,62,0,2,10,NA,2.174308854,14.56887553,NA,0.351256838,5.250629225,NA,0.034835389,0.939927454
7/12/2021,Age 12-17,0,18,295,0,0,1,0,0,0,NA,1.063459273,10.80470533,NA,0,0.105632594,NA,0,0
7/12/2021,Age 18-49,0,781,2648,0,9,128,0,0,4,NA,5.451094165,29.10484249,NA,0.067117326,1.646817462,NA,0.001459072,0.042055822
7/12/2021,Age 50-64,0,252,483,0,8,82,0,0,8,NA,3.19682371,20.15764633,NA,0.146668208,3.955927104,NA,0.008148234,0.307683219
7/12/2021,Age 65+,0,141,163,0,11,54,0,1,7,NA,1.954959931,13.66849915,NA,0.342771578,4.927768606,NA,0.03776297,0.904770629
7/11/2021,Age 12-17,0,11,163,0,0,2,0,0,0,NA,0.882772588,9.71388003,NA,0,0.105177355,NA,0,0
7/11/2021,Age 18-49,0,479,1514,0,6,110,0,0,4,NA,4.930715983,26.23121178,NA,0.062876865,1.553134827,NA,0.001462253,0.041916991
7/11/2021,Age 50-64,0,148,262,0,9,54,0,1,7,NA,2.860775389,18.17456269,NA,0.13868778,3.652430189,NA,0.010877473,0.254005936
7/11/2021,Age 65+,0,95,105,0,20,42,0,2,5,NA,1.778584328,12.50607979,NA,0.345835841,4.431922607,NA,0.034874203,0.934732768
7/10/2021,Age 12-17,0,7,150,0,0,3,0,0,0,NA,0.751703247,9.126943713,NA,0,0.112493144,NA,0,0
7/10/2021,Age 18-49,0,416,1573,0,1,98,0,0,2,NA,4.530498975,24.57214366,NA,0.057088679,1.438552072,NA,0.001463812,0.039653809
7/10/2021,Age 50-64,0,160,302,0,8,65,0,1,4,NA,2.658319598,17.09796689,NA,0.116998713,3.463322194,NA,0.008162701,0.218644078
7/10/2021,Age 65+,0,72,114,0,21,42,0,5,5,NA,1.659730292,12.07790539,NA,0.322644593,4.331942066,NA,0.031973788,0.91792081
7/9/2021,Age 12-17,0,10,196,0,0,2,0,0,0,NA,0.70027265,8.672640754,NA,0,0.112049622,NA,0,0
7/9/2021,Age 18-49,0,508,1801,0,5,101,0,0,2,NA,4.251366239,22.87263263,NA,0.061614003,1.388350348,NA,0.001467,0.03514811
7/9/2021,Age 50-64,0,180,309,0,8,62,0,1,8,NA,2.397470864,16.10081779,NA,0.108975948,3.242828489,NA,0.005448797,0.226649303
7/9/2021,Age 65+,0,95,123,0,11,46,0,0,10,NA,1.564458617,11.15580398,NA,0.284975733,3.986512086,NA,0.02035541,0.916254794
7/8/2021,Age 12-17,0,11,199,0,0,0,0,0,0,NA,0.697892984,8.214854849,NA,0,0.103985504,NA,0,0
7/8/2021,Age 18-49,0,490,1803,0,13,79,0,1,2,NA,3.928897929,20.9002592,NA,0.060353996,1.294783743,NA,0.002944097,0.034994155
7/8/2021,Age 50-64,0,142,327,0,7,62,0,0,2,NA,2.189505346,14.97713407,NA,0.101012092,2.983285536,NA,0.002730057,0.190791517
7/8/2021,Age 65+,0,104,103,0,24,39,0,0,11,NA,1.399793878,10.4439094,NA,0.267736043,3.7162377,NA,0.026191569,0.832949829
7/7/2021,Age 12-17,0,6,235,0,0,3,0,0,0,NA,0.598138279,7.894211651,NA,0,0.118265343,NA,0,0
7/7/2021,Age 18-49,0,541,1910,0,8,115,0,0,3,NA,3.55861056,19.27231016,NA,0.045774659,1.287580297,NA,0.001476602,0.037036997
7/7/2021,Age 50-64,0,159,311,0,5,63,0,0,3,NA,2.051231503,13.824272,NA,0.087519211,2.797666539,NA,0.002734975,0.215869332
7/7/2021,Age 65+,0,85,125,0,14,39,0,2,10,NA,1.258174677,10.02720278,NA,0.224257986,3.448846816,NA,0.026211972,0.782377287
7/6/2021,Age 12-17,0,9,194,0,0,3,0,0,0,NA,0.688056366,7.141441358,NA,0,0.110320927,NA,0,0
7/6/2021,Age 18-49,0,521,1900,0,4,113,0,0,2,NA,3.122648894,17.21567507,NA,0.044439975,1.195593265,NA,0.001481332,0.045567075
7/6/2021,Age 50-64,0,136,299,0,9,62,0,0,3,NA,1.821915263,13.06808671,NA,0.076712222,2.622214767,NA,0.005479444,0.223533062
7/6/2021,Age 65+,0,81,113,0,17,43,0,3,8,NA,1.154214379,9.102039271,NA,0.20985716,3.246181838,NA,0.026232145,0.779720147
7/5/2021,Age 12-17,0,5,156,0,0,1,0,0,0,NA,0.635595706,6.439360651,NA,0,0.102444374,NA,0,0
7/5/2021,Age 18-49,0,417,1389,0,6,88,0,0,4,NA,2.698071124,15.18276825,NA,0.040136595,1.069665568,NA,0.001486541,0.043218811
7/5/2021,Age 50-64,0,127,265,0,5,49,0,1,2,NA,1.669014359,11.85433462,NA,0.065882146,2.293835147,NA,0.005490179,0.213977159
7/5/2021,Age 65+,0,80,93,0,12,24,0,0,9,NA,1.044337494,8.214372933,NA,0.183780062,2.917846756,NA,0.023337151,0.777035277
7/4/2021,Age 12-17,0,2,87,0,0,3,0,0,0,NA,0.607674901,6.210084916,NA,0,0.116484594,NA,0,0
7/4/2021,Age 18-49,0,202,778,0,2,59,0,0,3,NA,2.431423032,14.20266379,NA,0.037246064,0.992335254,NA,0.001489843,0.043051421
7/4/2021,Age 50-64,0,73,142,0,1,33,0,0,3,NA,1.53914942,10.97080173,NA,0.057718103,2.131080367,NA,0.002748481,0.221632358
7/4/2021,Age 65+,0,54,79,0,12,36,0,1,4,NA,0.933954421,8.286157057,NA,0.166360631,2.98870932,NA,0.026267468,0.711597457
7/3/2021,Age 12-17,0,3,94,0,0,3,0,0,0,NA,0.627728554,6.128162783,NA,0,0.109042042,NA,0,0
7/3/2021,Age 18-49,0,219,831,0,4,77,0,0,0,NA,2.308957071,13.84102357,NA,0.038780933,0.999701143,NA,0.001491574,0.042997899
7/3/2021,Age 50-64,0,63,194,0,5,41,0,0,5,NA,1.498808626,10.56532401,NA,0.071502797,2.000685852,NA,0.002750108,0.21283892
7/3/2021,Age 65+,0,39,58,0,8,21,0,1,5,NA,0.869905184,7.790228273,NA,0.15471468,2.733690651,NA,0.029191449,0.711075603
7/2/2021,Age 12-17,0,9,141,0,0,1,0,0,0,NA,0.621895565,5.865719771,NA,0,0.094141182,NA,0,0
7/2/2021,Age 18-49,0,279,945,0,4,61,0,1,2,NA,2.129587524,13.18916778,NA,0.034396428,0.934581042,NA,0.004486491,0.047157759
7/2/2021,Age 50-64,0,102,189,0,5,34,0,0,4,NA,1.459750318,10.0297609,NA,0.074364639,1.807393461,NA,0.008262738,0.186679137
7/2/2021,Age 65+,0,38,81,0,5,30,0,2,5,NA,0.84402835,7.555591169,NA,0.14018464,2.68152505,NA,0.032125647,0.757136485
7/1/2021,Age 12-17,0,4,161,0,0,2,0,0,0,NA,0.502171198,5.462677247,NA,0,0.100760845,NA,0,0
7/1/2021,Age 18-49,0,231,1093,0,3,78,0,0,3,NA,1.908057787,12.49589958,NA,0.031550562,0.89378319,NA,0.003004815,0.051195219
7/1/2021,Age 50-64,0,90,201,0,2,42,0,0,5,NA,1.325484623,9.571701795,NA,0.066274231,1.764096715,NA,0.008284279,0.177253737
7/1/2021,Age 65+,0,55,79,0,9,23,0,0,8,NA,0.827273095,7.119902138,NA,0.137391645,2.546190169,NA,0.029232265,0.72299227
6/30/2021,Age 12-17,0,11,138,0,0,2,0,0,0,NA,0.586278108,5.07408377,NA,0,0.093036797,NA,0,0
6/30/2021,Age 18-49,0,239,998,0,7,75,0,0,7,NA,1.739810377,11.57019331,NA,0.02716096,0.834633989,NA,0.003017884,0.044598763
6/30/2021,Age 50-64,0,74,230,0,1,44,0,1,4,NA,1.22883508,9.000232947,NA,0.074726458,1.638697876,NA,0.00830294,0.201685892
6/30/2021,Age 65+,0,49,69,0,9,27,0,2,10,NA,0.810485019,6.735840089,NA,0.122889425,2.569018081,NA,0.029259387,0.673584009
6/29/2021,Age 12-17,0,5,103,0,0,2,0,0,0,NA,0.421368591,4.703299703,NA,0,0.09961603,NA,0,0
6/29/2021,Age 18-49,0,228,992,0,1,57,0,0,1,NA,1.551957342,10.75687868,NA,0.019702583,0.752791195,NA,0.003031167,0.029604148
6/29/2021,Age 50-64,0,79,164,0,5,25,0,0,2,NA,1.134603223,8.098577085,NA,0.080448639,1.497567457,NA,0.008322273,0.175692271
6/29/2021,Age 65+,0,43,59,0,8,23,0,2,8,NA,0.76150503,6.337648033,NA,0.120083486,2.325885608,NA,0.023430924,0.577568909
6/28/2021,Age 12-17,0,3,129,0,0,3,0,0,0,NA,0.397147948,4.67525806,NA,0,0.106095115,NA,0,0
6/28/2021,Age 18-49,0,234,961,0,4,54,0,0,4,NA,1.384622977,10.03407164,NA,0.024371802,0.730401271,NA,0.003046475,0.031573542
6/28/2021,Age 50-64,0,79,167,0,2,31,0,0,3,NA,1.029213302,7.975436986,NA,0.066759782,1.523491616,NA,0.008344973,0.183151998
6/28/2021,Age 65+,0,42,99,0,6,29,0,1,5,NA,0.73890291,6.126362921,NA,0.120218331,2.239076804,NA,0.017592926,0.575318345
6/27/2021,Age 12-17,0,3,77,0,0,2,0,0,0,NA,0.391172412,4.33448854,NA,0,0.098511103,NA,0,0
6/27/2021,Age 18-49,0,118,618,0,3,63,0,0,3,NA,1.223747986,9.530861033,NA,0.01835622,0.757016685,NA,0.00305937,0.02306699
